Total_Generations	250000	Dimension	11
Size_Pool	100	Current_Generation	1000	
1.000000000000000000000000000000	0.000004056012977942174824847431	0.000006505662081956282635775146	0.000000541947781785542858148941	0.000128356999754334049484993940	0.000079514940435607139868068316	0.000000753828336475824748418029	0.002306819708042053690411066214	0.000006842470861053043948364800	0.000806548669675310678228719041	0.000001138664631013754885793289	
0.000000000000000005637851296925	0.000005798615575671959827906005	0.000000009322897695377210802725	0.000036086813913731069676515961	0.006869085703951546828527341404	0.002761386445905816833246149145	0.000005224066592989656809820076	0.000000028724828477627584177867	0.000001520963720515471247207717	0.000008605685995199952031953217	0.000000532869542935405018924122	
0.864321783045575831039286640589	0.978152437758761150732311762113	0.941991470658501306445486989105	0.997795533113299604188739522215	0.978184774927121747367664283956	0.994460117725034620228541371034	0.969151689565632690204211030505	0.987006079694336846408475594217	0.992660736600294413278788852040	0.980599653223249489997215277981	0.989330389719254799096859187557	
0.001784818132943438023785276414	0.999611826576847772862777219416	0.010725139194095217182178814141	0.119924950702436527993910431178	0.099961194908376238554836845651	0.025280063850073641873450469575	0.999939223415604039324477980699	0.993592753449181631530962022225	0.030931335336985332773451773392	0.989793998375107064724431893410	0.999054716777840856600789720687	
0.008366773961645146417964724606	0.081347078903760861035010520936	0.015837379711970238360674301248	0.071662457319105532516090306672	0.978424229190681948864494188456	0.999488219934404287236873187794	0.072524616406855313410773078431	0.993226739080661946701411579852	0.999581285834734600825868255924	0.030971312067832879044715355121	0.999776227407504713973196430743	
0.057513741073089111321969824075	0.984507863643968472722178830736	0.986234763988663498679443364381	0.024619581441783965070069228886	0.035139393056173112706019878715	0.999975643960112736685630352440	0.998979648844935175233672453032	0.023264341846872149677238894583	0.994371477679106940961162308668	0.023949289858791189544717781246	0.042024218054961384738454910348	
0.017783353693397896400085755886	0.984149234199078737361787716509	0.006998191423922273113333858419	0.992749970984779128713171303389	0.988412289489276840726006412297	0.094181702304720171792240535069	0.039344059739874037706641729528	0.118811555982077488025083766843	0.988498192506351847086421003041	0.978857671016432728805511942483	0.009385442322724790384369519813	
0.314473054610872382319541884499	0.000289153078280923736542717961	0.828157699677199987675635384221	0.932868267508609072535818995675	0.982964569337821392203125014930	0.172833775734253292100106591533	0.999515650820500978213090093050	0.001950221122060363798667026458	0.035487435673101641597781963355	0.047351901927348512277848868735	0.997470728473051071460986349848	
0.996596166102170277767413608672	0.013826578359367380430255956014	0.020595352795519716870842330536	0.004418936656079079997039293914	0.967679597493792620355179678882	0.015324263842614052610890951200	0.997114564507751155453263436357	0.969343321526427770251643778465	0.999643520934324181226315886306	0.960176124993722401868012639170	0.003424328241693233056130996061	
0.084702646941105019795514863290	0.966919339291214763321136160812	0.012245533066254046805632071937	0.970998648748299220123669783789	0.927780650694134179090610814455	0.984001519208651753700678455061	0.994703605054512163263780166744	0.991268973667908004365756369225	0.125671451484456075942119923639	0.028583484678831014985656011618	0.070421845608107616620863211665	
