2.0502  0.0626227  0.0578159  
2.04899  0.160204  0.156242  
2.04614  0.295122  0.130621  
2.04686  0.150977  0.357988  
2.03833  0.481405  0.102107  
2.04362  0.263869  0.406997  
2.03845  0.45062  0.285899  
2.03889  0.130587  0.670965  
2.01722  0.772242  0.0787186  
2.03528  0.418565  0.522851  
2.02341  0.673109  0.329921  
2.03061  0.226849  0.843751  
2.00505  0.886244  0.235099  
2.0266  0.39551  0.810984  
2.0157  0.706827  0.561041  
2.01219  0.12725  1.20531  
1.9551  1.26854  0.0598934  
2.00963  0.689024  0.775997  
1.98021  1.06432  0.447746  
2.0051  0.375297  1.21914  
1.94291  1.33287  0.28759  
1.99801  0.609654  1.12217  
1.97285  1.05156  0.735306  
1.97649  0.204742  1.64596  
1.88564  1.63555  0.202408  
1.97545  0.824236  1.18552  
1.93263  1.32557  0.7184  
1.95877  0.366183  1.77809  
1.87873  1.64317  0.496815  
1.95422  0.669459  1.63355  
1.92592  1.24756  1.10113  
1.90511  0.122724  2.2921  
1.73762  2.19688  0.0734343  
1.90893  1.25298  1.33454  
1.82163  1.85579  0.700447  
1.90478  0.673952  2.09079  
1.73246  2.20178  0.383902  
1.88762  1.06774  1.86213  
1.81863  1.7687  1.15181  
1.84039  0.365045  2.6828  
1.6214  2.5214  0.248142  
1.83568  1.37956  1.87437  
1.73107  2.1121  1.05315  
1.80559  0.61741  2.79732  
1.61999  2.49352  0.672304  
1.79475  1.09618  2.52947  
1.72549  1.96494  1.62848  
1.69738  0.213154  3.44499  
1.41934  2.96561  0.115412  
1.71002  1.78865  2.14777  
1.55644  2.58388  1.11894  
1.68565  0.871023  3.27779  
1.41566  2.94549  0.64757  
1.6601  1.45313  2.92236  
1.54995  2.43081  1.78262  
1.5508  0.381954  3.98594  
1.26134  3.22353  0.431508  
1.5662  1.85835  2.87219  
1.40833  2.8023  1.58913  
1.48686  0.713538  4.1048  
1.25342  3.1813  1.00569  
1.47609  1.38605  3.75039  
1.38604  2.57408  2.41697  
1.30014  0.060681  4.73464  
0.961688  3.61128  0.0688281  
1.31173  2.60701  2.68874  
1.0967  3.3715  1.2035  
1.29998  1.39565  4.27761  
0.938044  3.6166  0.596294  
1.23535  2.16556  3.69666  
1.07009  3.23321  2.01433  
1.11645  0.711251  5.03025  
0.777959  3.7722  0.299882  
1.08173  2.61598  3.45888  
0.890396  3.51364  1.68136  
1.00722  1.14182  5.0583  
0.740146  3.75685  0.946269  
0.960619  2.00815  4.51604  
0.837115  3.29303  2.65072  
0.796549  0.368321  5.59721  
0.539819  3.92771  0.152519  
0.772536  2.99143  3.49098  
0.606576  3.75877  1.55815  
0.7139  1.45323  5.30666  
0.484883  3.92198  0.806897  
0.64264  2.36107  4.61442  
0.532684  3.56214  2.53058  
0.518912  0.593433  5.82691  
0.353194  3.99306  0.488516  
0.477946  2.80516  4.20713  
0.373389  3.76414  2.05766  
0.384251  1.04779  5.77379  
0.277627  3.95159  1.18529  
0.32556  1.99775  5.22577  
0.266116  3.45106  3.14198  
0.221676  0.18817  6.02522  
0.206862  4.03624  0.210579  
0.162165  3.35324  3.55685  
0.135174  3.86347  1.85614  
0.0889919  1.59093  5.59503  
