2.00037  0.000366199  
2.00027  0.0205323  
2.0002  0.0411145  
2.00006  0.0621174  
1.99987  0.0835495  
1.99961  0.105408  
1.99928  0.127763  
1.99889  0.150545  
1.99842  0.173831  
1.99786  0.19761  
1.99723  0.221907  
1.9965  0.246694  
1.99568  0.271999  
1.99476  0.297931  
1.99373  0.324374  
1.99258  0.35138  
1.99132  0.378975  
1.98992  0.407236  
1.98839  0.436111  
1.98673  0.465564  
1.98491  0.495638  
1.98292  0.526572  
1.98076  0.558079  
1.97843  0.59028  
1.97589  0.623288  
1.97317  0.656983  
1.97023  0.691421  
1.96705  0.726679  
1.96364  0.762708  
1.95997  0.799563  
1.95603  0.837242  
1.95181  0.875773  
1.94729  0.915174  
1.94245  0.955414  
1.93727  0.996642  
1.93173  1.03874  
1.92582  1.08178  
1.91952  1.12567  
1.91278  1.17069  
1.90562  1.21656  
1.89799  1.26334  
1.88986  1.31135  
1.88121  1.36019  
1.87201  1.41006  
1.86223  1.46093  
1.85185  1.51277  
1.84083  1.56565  
1.82915  1.6195  
1.81677  1.67432  
1.80366  1.73011  
1.78978  1.78681  
1.77511  1.84446  
1.7596  1.90299  
1.74321  1.96238  
1.72593  2.02257  
1.70771  2.08353  
1.68853  2.14517  
1.66833  2.20748  
1.64709  2.2704  
1.62482  2.33373  
1.60145  2.39759  
1.57694  2.46169  
1.55129  2.52602  
1.5245  2.59048  
1.49652  2.65494  
1.46733  2.71932  
1.437  2.78337  
1.40541  2.84713  
1.37272  2.91032  
1.33879  2.97286  
1.30367  3.03465  
1.26748  3.09537  
1.23015  3.15511  
1.19173  3.21354  
1.15228  3.27053  
1.11187  3.32604  
1.07049  3.37983  
1.02827  3.43187  
0.985292  3.48193  
0.941566  3.53001  
0.897196  3.57592  
0.852236  3.61963  
0.806897  3.66114  
0.761077  3.70016  
0.715001  3.73673  
0.668576  3.77093  
0.62227  3.80258  
0.575804  3.83172  
0.529376  3.85834  
0.482828  3.88274  
0.437049  3.90433  
0.39133  3.92365  
0.345937  3.94065  
0.300955  3.95536  
0.25654  3.96783  
0.212638  3.97817  
0.169345  3.98644  
0.126785  3.99273  
0.0848735  3.99715  
0.043589  3.99978  
