2  1.30987e-13  
1.99997  0.0201705  
1.9999  0.040751  
1.99976  0.0617525  
1.99957  0.0831863  
1.99931  0.105064  
1.99899  0.127397  
1.99859  0.150198  
1.99812  0.17348  
1.99757  0.197255  
1.99693  0.221537  
1.9962  0.246339  
1.99538  0.271675  
1.99446  0.29756  
1.99343  0.324007  
1.99228  0.351033  
1.99102  0.378652  
1.98963  0.40688  
1.9881  0.435731  
1.98643  0.465226  
1.9846  0.495377  
1.98262  0.526202  
1.98046  0.557719  
1.97813  0.589945  
1.9756  0.622896  
1.97287  0.656591  
1.96993  0.691049  
1.96676  0.726285  
1.96334  0.762318  
1.95968  0.799166  
1.95574  0.836848  
1.95152  0.875379  
1.947  0.914777  
1.94215  0.955059  
1.93698  0.996241  
1.93144  1.03834  
1.92553  1.08137  
1.91922  1.12534  
1.91249  1.17027  
1.90532  1.21617  
1.89768  1.26305  
1.88954  1.31092  
1.88089  1.35978  
1.87169  1.40964  
1.86192  1.4605  
1.85154  1.51236  
1.84052  1.56522  
1.82884  1.61906  
1.81646  1.67388  
1.80335  1.72966  
1.78947  1.78638  
1.7748  1.84401  
1.75929  1.90254  
1.74291  1.96191  
1.72562  2.0221  
1.7074  2.08304  
1.68822  2.1447  
1.66802  2.20699  
1.64679  2.26987  
1.6245  2.33324  
1.60111  2.39703  
1.57661  2.46114  
1.55097  2.52547  
1.52416  2.58992  
1.49618  2.65438  
1.46702  2.71871  
1.43666  2.78281  
1.40511  2.84652  
1.37237  2.90971  
1.33845  2.97224  
1.30337  3.03397  
1.26714  3.09474  
1.22981  3.15441  
1.1914  3.21283  
1.15196  3.26985  
1.11154  3.32534  
1.0702  3.37916  
1.02799  3.43117  
0.98499  3.48126  
0.941268  3.52931  
0.8969  3.57523  
0.851977  3.61891  
0.806575  3.66029  
0.760784  3.6993  
0.71469  3.73589  
0.668392  3.77001  
0.62197  3.80166  
0.575514  3.83081  
0.529113  3.85748  
0.482853  3.88168  
0.43681  3.90343  
0.391064  3.92279  
0.345687  3.9398  
0.300748  3.95452  
0.25631  3.96702  
0.212431  3.97737  
0.169165  3.98567  
0.126559  3.99198  
0.0846548  3.99642  
0.0434901  3.99905  
