1  8.71967e-17  8.71967e-17  
0.996928  0.0553848  0.0553845  
0.991628  0.122502  0.0408341  
0.986561  0.0516682  0.155006  
0.976445  0.213597  0.0305138  
0.978669  0.105699  0.176165  
0.973165  0.197317  0.11839  
0.95298  0.0428551  0.299987  
0.937689  0.346705  0.0231136  
0.956392  0.179323  0.230559  
0.944077  0.300171  0.136441  
0.924015  0.0859765  0.372566  
0.914656  0.393882  0.0908955  
0.92006  0.162112  0.356663  
0.919984  0.309391  0.240638  
0.859789  0.0339677  0.509518  
0.839911  0.542442  0.0174981  
0.895478  0.294492  0.333757  
0.869241  0.460396  0.180154  
0.847278  0.143209  0.51148  
0.821459  0.560734  0.10384  
0.847363  0.246394  0.470389  
0.843979  0.442675  0.302884  
0.76586  0.0660998  0.639601  
0.752577  0.655009  0.0677595  
0.811754  0.329774  0.481979  
0.792037  0.540777  0.283264  
0.732942  0.123854  0.668922  
0.73896  0.648796  0.181663  
0.743053  0.243868  0.623218  
0.758935  0.48827  0.430826  
0.634687  0.0246625  0.772376  
0.614961  0.788458  0.0125152  
0.723187  0.472873  0.503381  
0.675276  0.693589  0.250873  
0.652973  0.221668  0.724216  
0.607886  0.783603  0.128226  
0.659239  0.367884  0.655794  
0.651875  0.638418  0.409245  
0.55667  0.101202  0.824546  
0.531907  0.843778  0.0715066  
0.617423  0.463694  0.635434  
0.587633  0.727056  0.355073  
0.527382  0.172634  0.831905  
0.525217  0.824601  0.210193  
0.540811  0.327169  0.774909  
0.555467  0.640303  0.530536  
0.433191  0.0442261  0.900217  
0.421361  0.905798  0.0445475  
0.516661  0.546264  0.659285  
0.476992  0.809693  0.34187  
0.437658  0.222069  0.871287  
0.415859  0.890453  0.184811  
0.446971  0.39256  0.803812  
0.450189  0.721303  0.526357  
0.352415  0.0790247  0.932501  
0.350953  0.929411  0.114138  
0.409113  0.492436  0.768201  
0.392079  0.802312  0.450078  
0.327553  0.152577  0.932432  
0.341569  0.898691  0.275109  
0.337899  0.32013  0.885066  
0.356555  0.680945  0.639674  
0.255232  0.0152142  0.96676  
0.244325  0.969663  0.00763469  
0.321783  0.658956  0.679877  
0.281974  0.9063  0.31482  
0.268413  0.293248  0.917584  
0.2356  0.960649  0.147126  
0.268412  0.483461  0.833199  
0.259594  0.820673  0.509025  
0.20527  0.12876  0.970198  
0.18805  0.979363  0.0740691  
0.232105  0.585316  0.776874  
0.211318  0.884155  0.416671  
0.181163  0.210434  0.960675  
0.174883  0.956809  0.232235  
0.18083  0.394742  0.900822  
0.182797  0.766658  0.615485  
0.130967  0.0572079  0.989735  
0.121817  0.991734  0.0403143  
0.15474  0.642057  0.750879  
0.134685  0.917915  0.373218  
0.118694  0.256432  0.959247  
0.106321  0.975718  0.191496  
0.11298  0.448518  0.886604  
0.108527  0.811842  0.573702  
0.0782854  0.093317  0.992554  
0.0728045  0.991034  0.11203  
0.0828004  0.550303  0.83085  
0.0731374  0.876753  0.475347  
0.0557574  0.171455  0.983613  
0.0527496  0.958338  0.280725  
0.0475424  0.351828  0.934857  
0.0443222  0.738714  0.67256  
0.0265848  0.0239488  0.99936  
0.0211047  0.999489  0.0239872  
0.0216197  0.673065  0.739267  
0.0130747  0.935835  0.352196  
0.00620557  0.281111  0.959655  
