2  1.67857e-13  1.29922e-14  
1.99889  0.111018  0.111018  
1.99601  0.246512  0.0821706  
1.99658  0.104537  0.313611  
1.98804  0.434763  0.0621089  
1.99352  0.215245  0.358742  
1.98819  0.40301  0.241806  
1.98859  0.0894015  0.62581  
1.96663  0.726946  0.0484628  
1.98493  0.372071  0.478377  
1.97298  0.627137  0.285062  
1.98008  0.184189  0.798153  
1.95419  0.841303  0.194147  
1.97599  0.34808  0.765783  
1.96508  0.66067  0.513857  
1.96174  0.0774806  1.16221  
1.90324  1.22882  0.0396393  
1.95886  0.644019  0.729887  
1.92909  1.02146  0.399699  
1.95403  0.330194  1.17926  
1.89135  1.29067  0.239013  
1.94685  0.565938  1.08043  
1.9218  1.00771  0.689488  
1.92511  0.16627  1.60728  
1.83327  1.59511  0.165012  
1.92416  0.781464  1.14214  
1.88088  1.28382  0.67248  
1.90724  0.32225  1.74015  
1.82627  1.60295  0.448827  
1.90258  0.624241  1.59528  
1.87383  1.20519  1.0634  
1.8531  0.0724869  2.25443  
1.68386  2.15822  0.0342528  
1.85645  1.21352  1.29182  
1.76852  1.81592  0.656821  
1.85265  0.628826  2.05417  
1.67831  2.16273  0.353902  
1.83518  1.0238  1.82504  
1.76542  1.72845  1.10798  
1.7875  0.325051  2.64685  
1.5662  2.48363  0.210475  
1.78278  1.33848  1.83422  
1.6766  2.07371  1.01274  
1.75204  0.573419  2.76284  
1.5648  2.4559  0.626014  
1.74116  1.05304  2.49405  
1.67058  1.92508  1.59506  
1.64281  0.167839  3.41279  
1.36222  2.92716  0.143959  
1.65517  1.74941  2.11135  
1.50038  2.54595  1.07496  
1.63061  0.827181  3.2451  
1.35856  2.90781  0.603509  
1.60551  1.40958  2.88627  
1.49359  2.39217  1.74564  
1.4949  0.335092  3.95409  
1.20311  3.18467  0.3911  
1.5104  1.81732  2.83503  
1.35077  2.76296  1.54995  
1.4308  0.666234  4.07143  
1.19501  3.14269  0.962046  
1.41921  1.34405  3.71591  
1.32795  2.53495  2.38131  
1.24188  0.0737969  4.70185  
0.900479  3.57158  0.0281226  
1.25416  2.56717  2.64867  
1.0372  3.3319  1.15739  
1.24149  1.35565  4.24187  
0.877526  3.57582  0.547648  
1.17852  2.12174  3.65661  
1.00982  3.19066  1.97902  
1.05736  0.663038  4.99491  
0.716687  3.72962  0.282072  
1.02184  2.57514  3.41792  
0.830422  3.4716  1.63604  
0.947306  1.09967  5.02023  
0.679362  3.71386  0.901419  
0.899645  1.96226  4.47798  
0.775725  3.25059  2.60962  
0.736022  0.321526  5.55804  
0.477499  3.8829  0.157841  
0.711256  2.94831  3.44802  
0.545545  3.71428  1.5102  
0.652019  1.4074  5.26473  
0.422962  3.87649  0.760807  
0.583352  2.31282  4.57185  
0.470691  3.51691  2.48528  
0.456875  0.543805  5.78412  
0.290475  3.9464  0.446115  
0.415786  2.75761  4.16345  
0.310557  3.71619  2.01479  
0.325297  0.998379  5.72756  
0.215386  3.90301  1.1433  
0.263729  1.94921  5.17933  
0.204737  3.40146  3.09685  
0.159552  0.143447  5.97701  
0.0849291  3.99588  0.095896  
0.104143  3.22293  3.53993  
0.0547306  3.8783  1.45957  
0.0362162  1.60883  5.49222  
