0.000000000000000000000000000000 0.000000000000000046205728156177 0.000000000000000021953230575698 0.000000000000000000000000000000 0.000000000000000018056377569711 0.000000000000000000000000000000 0.000000000000000015690663829894 0.000000000000000026236089660583 0.000000000000000038707836978246 0.000000000000000000000000000000 0.000000000000000028117629586085 0.000000000000000215459235235144 0.000000000000000040690655715022 0.000000000000000000000000000000 0.000000000000000045942722511951 0.000000000000000020208973212085 0.000000000000000000000000000000 0.000000000000000000000000000000 0.000000000000000053847525602823 0.000000000000000026973867379232 0.000000000000000035789626999962  | 0.000000000000000000000000000000 4.000000000000000000000000000000 
0.859401000730313779918390082457 0.000000000000000046205728156177 0.000000000000000021953230575698 0.000000000000000000000000000000 0.000000000000000018056377569711 0.000000000000000000000000000000 0.000000000000000015690663829894 0.000000000000000026236089660583 0.000000000000000038707836978246 0.000000000000000000000000000000 0.000000000000000028117629586085 0.000000000000000104436932772629 0.000000000000000040690655715022 0.000000000000000000000000000000 0.000000000000000045942722511951 0.000000000000000020208973212085 0.000000000000000000000000000000 0.000000000000000000000000000000 0.000000000000000053847525602823 0.000000000000000026973867379232 0.000000000000000035789626999962  | 0.859401000730313779918390082457 2.307004365502393739006947726011 
0.859401000730313779918390082457 0.000000000000000046205728156177 0.000000000000000021953230575698 0.000000000000000000000000000000 0.000000000000000018056377569711 0.000000000000000000000000000000 0.000000000000000015690663829894 0.000000000000000026236089660583 0.000000000000000038707836978246 0.000000000000000000000000000000 0.000000000000000028117629586085 0.000000000000000104436932772629 0.000000000000000040690655715022 0.000000000000000000000000000000 0.000000000000000045942722511951 0.000000000000000020208973212085 0.000000000000000000000000000000 0.000000000000000000000000000000 0.000000000000000053847525602823 0.000000000000000026973867379232 0.000000000000000035789626999962  | 0.859401000730313779918390082457 2.307004365502393739006947726011 
0.631626581869875747266007692815 0.000000000000000046205728156177 0.000000000000000021953230575698 0.000000000000000000000000000000 0.000000000000000018056377569711 0.000000000000000000000000000000 0.000000000000000015690663829894 0.000000000000000026236089660583 0.000000000000000038707836978246 0.000000000000000000000000000000 0.000000000000000028117629586085 0.000000000000000104436932772629 0.000000000000000040690655715022 0.000000000000000000000000000000 0.000000000000000045942722511951 0.000000000000000020208973212085 0.000000000000000000000000000000 0.000000000000000000000000000000 0.000000000000000053847525602823 0.000000000000000026973867379232 0.000000000000000035789626999962  | 0.631626581869875747266007692815 3.573194012349509396386793014244 
0.251411756127375263236700675407 0.000000000000000046205728156177 0.000000000000000021953230575698 0.000000000000000000000000000000 0.000000000000000018056377569711 0.000000000000000000000000000000 0.000000000000000015690663829894 0.000000000000000026236089660583 0.000000000000000038707836978246 0.000000000000000000000000000000 0.000000000000000028117629586085 0.000000000000000104436932772629 0.000000000000000040690655715022 0.000000000000000000000000000000 0.000000000000000045942722511951 0.000000000000000020208973212085 0.000000000000000000000000000000 0.000000000000000000000000000000 0.000000000000000053847525602823 0.000000000000000026973867379232 0.000000000000000035789626999962  | 0.251411756127375263236700675407 3.573194335076856464894490272854 
0.117896420195744422443340226891 0.000000000694659134569088253890 0.000000001316032480247786438234 0.000000000117952937887375915273 0.000000000322196348999878315876 0.000000000034403962708099024225 0.000000051588588900353235139169 0.000688090204143430492732258497 0.000000867388640627036709571584 0.000000058834279975329535959171 0.000000000011986075964682488427 0.000000004712689198769655631876 0.000000002309126918709773397322 0.000000011542572684198031903499 0.000000001575139281898197628882 0.000000000134023642137205781228 0.000000000046220757826486298361 0.000000000458620256879153980589 0.000000000621614708535184088667 0.000000002251731993866884087906 0.000000115670155595539398210320  | 0.117896420195744422443340226891 3.777064108710182388506382267224 
0.101456233736965134584195880052 0.000000000291345298160823860969 0.000000033676497874279568103539 0.000000005036659643303869284109 0.000031605220177500017997296311 0.000000000181648194619174950431 0.000002373576596311727013836760 0.000002709872544106130285779862 0.000000104647058800148571079725 0.000001542789029133367651467137 0.000000000008251023868090412851 0.000000017235073589115102639662 0.000000092933983570368251334359 0.000000000014776082307406849751 0.000000066740976062366500722161 0.000000018059670404370125942274 0.002590921959612893857305415679 0.000000000015047799292653733208 0.000003397039024845910565927193 0.000003226304286526804956112061 0.000000033133401720919464161980  | 0.101456233736965134584195880052 3.818025774873166966472126659937 
0.636992611413396359054672757338 0.000000000144781952684890404892 0.000000057890547689952821207829 0.000000042721589117187473137065 0.000119475821983349621627223947 0.000000000878403476661539351308 0.000000019088380153967263941353 0.000000059069051804306339691834 0.000000721086010512783302931806 0.000002272044990568773681349768 0.000000000000124769788909345684 0.000000000012761381613345485635 0.000158956996446841299780450285 0.000022233679443572451454869121 0.000000000004221917966876103189 0.000000411281706148328924372410 0.000000000046096694765324452500 0.000000000077968878834907967562 0.000014637480978883093962750195 0.000000020555585825254174051702 0.000000004945282254740512121596  | 0.636992611413396359054672757338 3.539129732680211581907769868849 
0.766198327905698972628556475684 0.000008959812102929507089676964 0.000000000000170104653540338712 0.000000046836959281533900609864 0.000000017059425604404304082287 0.000000000000032908880217786101 0.000000000010690897205104145449 0.000000000073868246069321827332 0.000000000089448212221571817669 0.000000001031604689021325022560 0.000323217453699274539363761605 0.000000007960358207648275567574 0.000000000001896529039655110486 0.000000211891687301652392872491 0.000000000767904023930969298388 0.000000000260544487114523076383 0.000000000001284028623348639876 0.000000000050997856801739569235 0.000000002492333350723827339775 0.000000066081751869952460155897 0.000000000006342278324832182658  | 0.766198327905698972628556475684 2.616227398870540898911940530525 
0.202996141164513366206278988102 0.000000001020254576536062690902 0.000000000248258488558317584467 0.000000083407403523233221978304 0.000000623672860540049013908627 0.000000047260723758410407777346 0.000000044902897653715794346171 0.000000024944539469636416370020 0.000000613082927628531704115444 0.000000001066885343137267500150 0.000000000000471425262555700025 0.000000930895514006176865752507 0.000003528125745636330376611743 0.000000007299290143895859108057 0.000001759739785311514439626970 0.000000000002673258521018128850 0.000000000096471895792560214509 0.000000000995371220404438486293 0.000000000001719488262889133330 0.000000000017239211628306928884 0.000000000008718636473201966712  | 0.202996141164513366206278988102 3.605798033855883044651591262664 
