0.700000005200651531644950864575 1.400000067666633096763462162926 2.099999989337554495705262525007 2.799999783574645739747666084440 3.500000009194416783486758504296 4.200000001038241670414663531119 4.899999999309411435888250707649 5.600000003352483268770356517052 6.300000001472726651741140813101 7.000000001907360491770759836072 7.699999998449183813420404476346 8.400000000008628120440334896557 9.099999998155812619415883091278 9.800000008120241190567867306527 10.499999995104724703764986770693 11.199999999879230117016959411558 11.900000029499247844455567246769 12.599999994925127566602895967662 13.300000000158592072807550721336 14.000000003372218060349041479640 14.700000023036194463088577322196 15.400000061410576535081418114714 16.100000000625822593747216160409 16.799999980628435025664657587186  | 0.000000000008049645258674522945 4.000000000000000888178419700125 
2.000000000000000000000000000000 4.000000000000000000000000000000 6.000000000000000000000000000000 0.000000000000000334243897044340 3.500000009194416783486758504296 4.200000001038196373315258824732 4.899999999309411435888250707649 5.600000003569200579534026473993 6.300000001472715993600104411598 7.000000001907360491770759836072 7.699999998449169602565689274343 8.400000000011761613905036938377 9.099999998155812619415883091278 9.800000008120241190567867306527 10.500000001443504871190270932857 11.199999999879230117016959411558 11.900000029499247844455567246769 12.599999994925127566602895967662 13.300000000158592072807550721336 14.000000003372218060349041479640 14.700000023036228213868525926955 15.400000061454145239281388057861 16.100000000625822593747216160409 16.799999980613115724281669827178  | 2.000000000000000888178419700125 0.000000000000001095637741093854 
2.000000000000000000000000000000 4.000000000000000000000000000000 6.000000000000000000000000000000 0.000000000000000334243897044340 3.500000009194416783486758504296 4.200000001038196373315258824732 4.899999999309411435888250707649 5.600000003569200579534026473993 6.300000001472715993600104411598 7.000000001907360491770759836072 7.699999998449169602565689274343 8.400000000011761613905036938377 9.099999998155812619415883091278 9.800000008120241190567867306527 10.500000001443504871190270932857 11.199999999879230117016959411558 11.900000029499247844455567246769 12.599999994925127566602895967662 13.300000000158592072807550721336 14.000000003372218060349041479640 14.700000023036228213868525926955 15.400000061454145239281388057861 16.100000000625822593747216160409 16.799999980613115724281669827178  | 2.000000000000000888178419700125 0.000000000000001095637741093854 
1.992622179069038379495282242715 3.781672113126221201895305057405 2.480086691544329813297053988208 2.822753273017715613946165831294 3.499951893199922281496583309490 4.199999981601195031544193625450 4.899999999309411435888250707649 5.600000003352315403049033193383 6.300000001472726651741140813101 6.992165993390554667996639182093 7.700342387157943946363047871273 8.401977974008357108459676965140 9.099999782503688905421768140513 9.799982519890876986323746677954 10.500070773525926881575287552550 11.199999999879230117016959411558 11.899994878290684141575184185058 12.599999994925127566602895967662 13.299999959751481526382121955976 14.000000003843666718239546753466 14.700000023036194463088577322196 15.400000061410576535081418114714 16.100000000639784758504902129062 16.799999980628435025664657587186  | 1.230919220289175441962470358703 3.152921680860751418862264472409 
1.977806176220291867196010571206 1.479855151770307131187109916937 2.314696563139618135096498008352 0.164382015206441245425139641156 3.500000009194416783486758504296 4.199999894431316604936910152901 4.895850697965378195419816620415 5.599999476268767928388569998788 6.299846979445946182352145115146 7.000234851717459072517613094533 7.699995276474555616630368604092 8.401543045071058202211133902892 9.099471134973288855007922393270 9.800035009565114307861222187057 10.781077306276408478424855275080 11.199999895268337724019147572108 11.900000027036032435034940135665 12.591674320785793739219116105232 13.299943351739591079763158631977 14.000379539277243878814260824583 14.700520463134290949369642476086 15.400358458039171694053948158398 16.101501100846853375969658372924 16.799999979565704677497706143185  | 1.293613241783053258160407494870 3.072476398495370464303277913132 
0.706095559530029448502830291545 1.269278315155006220393829607929 2.190371034645871795021321304375 1.298327663439417412050147504488 3.501872465411556500924916690565 4.200000001034318586334848077968 4.912009746616822880582731158938 5.600000105621905532871096511371 6.299938070795060518491936818464 6.999936090934141930119949392974 7.700076195887395336114877864020 8.459974343668330121204235183541 9.099998688522381584675713384058 9.799975144715537211936862149742 10.499999173986017453330532589462 11.200142879519406235999667842407 11.900000790573894704493795870803 12.600037690138750079427154560108 13.516608123848733669092325726524 14.000522335440759746916228323244 14.699994108200471032432687934488 15.400520439059437904916194383986 16.099797251380500995310285361484 16.802826698733905885774220223539  | 0.438501310072505812165388761059 3.911131114241402695341776052373 
0.680399485638683687582783932157 1.001347163350445157448120880872 2.423672753088462084036791566177 2.839794667089340585164336516755 3.500000018307471982836887036683 4.200077414397738628792922099819 4.900000137988058668270241469145 5.599941694582172502236971922684 6.299745545511009403583102539415 7.000000001907360491770759836072 7.699993316061127579530420916853 8.400187934833210690044325019699 9.098737002032084575375847634859 9.799999786264669054958176275250 10.499996303353858806417520099785 11.200143917824025407981025637127 11.900000031086539920011091453489 12.600680461716329716637119418010 13.299999956895073083273928205017 14.000374875129553586816655297298 14.692007240093918341017342754640 15.399999794049131551787468197290 16.100000066298509437956454348750 16.799999442712437058844443527050  | 0.361554566289173262561007504701 3.934129496942528891878509966773 
1.834038573645384806454217141436 3.769343403675911918782048815046 6.000000000000000000000000000000 0.000000000000000334243897044340 3.500000009194416783486758504296 4.200000001038196373315258824732 4.902102450950660994521967950277 5.600000001862921017448115890147 6.300000001472715993600104411598 7.000000001907360491770759836072 7.699999998449169602565689274343 8.400085827534432780794304562733 9.099952723996562298225398990326 9.800000008120241190567867306527 10.500000001443504871190270932857 11.200003947039537166574518778361 11.900000029499247844455567246769 12.599999994925127566602895967662 13.300000000158592072807550721336 14.000062009004114571553145651706 14.700000023036228213868525926955 15.400000061454145239281388057861 16.100000000625822593747216160409 16.799999980613115724281669827178  | 1.966811693827915430432540233596 0.725725389694411582297561835730 
1.888197958223140071609691403864 3.820572746197218094721392844804 5.966226249146252769151033135131 0.008096154395499001107938674693 3.500050356012111674175457665115 4.208876589252144029273949854542 4.900120336968286416379214642802 5.599999993285011967714126512874 6.345775950226090422745528485393 6.795396256350699104586965404451 7.699425514667203707119824684924 8.399957621151880715615334338509 9.099994460063701495755594805814 9.799972699004156240221163898241 10.499992206135331684890843462199 11.199835056099031405096866365056 11.899999547991876980290726351086 12.610073561706059308562544174492 13.299995949974292130946196266450 14.046700519906320181462433538400 14.700002925098447192908679426182 15.397648525409572073385788826272 16.100000000624625329237460391596 16.801842783425325222879109787755  | 1.959120284521270738409270961711 0.830508012910766368896986477921 
1.999608936165233608051039482234 3.996604034725922627302452383447 5.848684407407744423323947557947 0.000000000000000334243897044340 3.500305893808714596815434560995 4.200001024898707413512966013514 5.236607042989898985752006410621 5.599999871171099208311261463678 6.300000001472715993600104411598 6.999998997040661308233211457264 7.700006166871124158035399887012 8.400000117614794703513325657696 9.098747121196431919543101685122 9.800000008120241190567867306527 10.500001606964817213452079158742 11.199916664959143730584401055239 11.900001212539805806045478675514 12.600673685197538276270279311575 13.299999953677543729213539336342 14.005057586201630215327895712107 14.700135670599756565479765413329 15.400000011960761625573468336370 16.100000411244757003714767051861 16.800001645038765474282627110370  | 1.999184655345203065479608994792 0.187063035261115812035725980422 
