0.251411  1.18728e-16  2.39047e-17  7.93537e-17  2.17082e-17  1.08819e-16  2.39139e-17  6.74838e-18  1.25787e-17  3.78378e-18  2.0774e-18  4.1624e-17  1.78302e-16  2.65059e-17  5.02793e-17  3.11043e-17  3.14896e-17  1.50791e-16  6.30627e-17  5.65622e-17  1.27404e-16  
0.238496  7.66081e-17  1.93426e-17  2.35493e-17  2.00027e-17  1.6861e-16  4.87559e-17  5.32328e-18  9.86301e-18  2.29248e-17  2.44287e-17  6.05606e-17  9.61661e-17  2.30976e-17  5.08914e-17  2.53618e-17  3.11807e-17  5.0523e-17  5.35703e-17  6.5599e-17  1.20274e-17  
0.233222  7.66603e-17  1.93591e-17  2.29278e-17  8.45964e-18  1.6861e-16  4.87559e-17  5.05694e-18  9.66612e-18  2.29248e-17  2.44287e-17  4.70064e-17  2.99449e-17  2.31025e-17  5.08914e-17  2.53618e-17  3.11807e-17  5.0523e-17  5.35703e-17  6.5599e-17  1.20274e-17  
0.229176  3.80722e-17  8.54356e-17  1.61178e-17  3.24712e-16  1.02119e-14  5.05898e-17  3.3453e-18  7.64453e-16  9.74408e-18  4.6372e-17  1.29524e-16  3.82559e-15  4.78513e-17  2.82043e-16  8.06979e-18  4.61076e-16  5.25301e-16  2.41708e-17  1.34793e-15  6.44288e-17  
0.225756  6.97994e-17  5.49568e-18  4.90975e-17  9.75635e-17  4.29042e-17  3.9996e-18  1.15931e-17  1.95102e-18  4.29685e-18  1.23544e-17  2.73731e-16  1.349e-17  1.90723e-17  2.60147e-17  5.74742e-18  2.32786e-17  4.40565e-17  3.74431e-17  5.55703e-17  2.04664e-17  
0.222728  7.01108e-17  9.73213e-17  4.90975e-17  3.17475e-16  4.29042e-17  5.26206e-18  1.15931e-17  8.20046e-16  9.73118e-18  1.35815e-16  2.73731e-16  1.349e-17  4.63086e-17  8.83347e-18  2.96136e-17  4.72073e-16  4.41743e-17  3.73446e-17  5.55904e-17  2.04664e-17  
0.219974  1.01262e-14  3.08162e-17  1.52399e-17  1.0598e-16  1.27034e-16  1.0354e-18  1.04723e-16  5.73368e-18  1.53519e-17  3.72566e-18  3.09977e-17  2.09226e-16  1.70469e-17  2.79328e-16  4.3896e-17  3.14794e-17  2.47467e-15  6.58746e-16  6.02826e-17  1.21421e-16  
0.217424  1.27781e-16  4.31606e-17  8.22003e-17  9.80282e-17  1.3709e-16  5.05339e-17  1.53379e-17  9.29266e-18  3.65814e-17  2.28087e-17  3.97794e-17  6.59385e-17  5.10043e-17  5.12609e-17  9.91685e-17  3.20364e-17  2.36663e-15  3.88666e-17  1.18266e-16  1.06326e-16  
0.215031  6.97829e-17  7.30942e-17  4.88154e-17  9.91835e-17  4.35841e-16  5.27504e-18  1.11831e-17  2.16356e-19  3.39384e-18  1.23423e-17  2.65325e-16  2.77887e-17  1.31377e-17  9.37219e-18  2.88743e-17  1.89465e-19  2.78795e-17  3.76324e-17  3.35108e-17  2.05757e-17  
0.212765  7.01108e-17  5.49568e-18  4.90975e-17  1.01232e-16  4.29042e-17  5.26206e-18  1.15931e-17  1.95102e-18  3.9953e-18  1.23544e-17  2.73731e-16  1.349e-17  1.90939e-17  8.83347e-18  5.74742e-18  4.41235e-18  4.41743e-17  3.73446e-17  5.55904e-17  2.04664e-17  
