0.251412  0.143412  2.41473e-17  9.3854e-18  1.87667e-17  9.88802e-17  5.68512e-17  2.00616e-17  2.21864e-17  1.3543e-17  2.33932e-17  2.72388e-17  1.45758e-16  1.58851e-17  8.74725e-18  1.21038e-17  1.57278e-18  5.80112e-17  7.35873e-18  2.32133e-19  2.7377e-17  3.01874e-17  
0.251412  0.143412  2.41124e-17  9.3854e-18  1.86325e-17  9.88802e-17  3.36496e-18  2.00616e-17  1.17619e-17  2.76138e-18  2.33932e-17  2.72388e-17  1.45758e-16  1.58851e-17  8.74725e-18  1.21038e-17  1.57278e-18  5.80112e-17  7.35873e-18  2.32133e-19  2.7377e-17  2.76706e-17  
0.251293  0.183962  1.29303e-17  1.58388e-18  7.0368e-18  1.41203e-17  5.1585e-17  9.6685e-18  2.1294e-17  1.17888e-17  1.19918e-17  7.45331e-18  1.3617e-17  1.54405e-17  1.20702e-17  1.21198e-17  3.26051e-17  9.52091e-18  1.16956e-17  7.44674e-19  1.57968e-17  1.89081e-17  
0.251411  0.0898675  1.51756e-17  9.38541e-18  1.86286e-17  9.70455e-17  3.08703e-18  1.99498e-17  1.20226e-17  2.7585e-18  2.33876e-17  1.89218e-17  1.4574e-16  1.5787e-17  8.62193e-18  1.21598e-17  1.56534e-18  5.63939e-17  7.17431e-18  4.99119e-20  2.55157e-17  2.7541e-17  
0.251349  0.205543  1.38432e-17  9.97533e-18  2.25002e-17  9.77346e-17  3.83612e-18  1.86286e-17  2.13441e-17  1.36543e-17  2.3762e-17  1.94792e-17  1.27856e-17  1.48955e-17  1.22127e-17  1.21361e-17  1.42927e-17  1.4812e-17  1.70294e-17  1.18138e-20  1.41419e-17  2.80334e-17  
0.251243  0.119563  1.2776e-17  1.44578e-18  1.31939e-17  7.97925e-18  3.86938e-17  9.36125e-18  2.00357e-17  1.17837e-17  1.1696e-17  3.45829e-18  3.42453e-18  1.36086e-17  8.54766e-18  1.19873e-17  1.62585e-18  6.16593e-18  9.29883e-18  2.33356e-19  1.35727e-17  1.8336e-17  
0.251271  0.164174  1.28083e-17  1.56853e-18  6.21898e-18  6.52121e-18  4.13706e-17  3.16504e-18  1.95991e-17  1.18583e-17  1.00601e-17  4.12331e-18  1.6663e-18  1.36288e-17  9.1298e-18  1.1239e-17  1.35711e-17  6.24566e-18  9.71606e-18  4.3084e-20  1.43665e-17  1.79563e-17  
0.251411  0.0504627  2.41876e-17  9.24858e-18  2.10144e-17  9.6946e-17  5.59881e-17  3.22106e-18  2.23782e-17  1.36489e-17  2.33827e-17  2.57366e-17  1.38416e-16  1.5758e-17  1.58283e-17  1.20996e-17  1.0323e-18  5.5866e-17  1.73033e-17  4.54489e-18  2.743e-17  3.0024e-17  
0.251365  0.21932  1.33997e-17  1.58227e-18  1.88418e-17  9.21845e-18  5.31642e-18  1.92451e-17  2.15597e-17  8.18682e-18  2.04677e-17  4.2746e-18  1.136e-17  1.28142e-17  1.48621e-17  1.07063e-17  8.90246e-21  5.21034e-17  1.64409e-17  3.2483e-18  1.28427e-17  2.89008e-17  
0.251263  0.132021  1.29163e-17  1.5839e-18  1.56264e-17  5.9547e-18  4.17641e-17  9.39164e-18  2.12858e-17  1.18628e-17  1.16108e-17  4.46878e-18  2.28676e-18  1.37226e-17  1.13204e-17  1.17187e-17  1.44216e-17  1.05922e-17  9.05776e-18  7.52094e-19  1.23596e-17  1.77897e-17  
0.251314  0.174056  1.4453e-17  1.67596e-18  2.2792e-17  1.65829e-17  5.19121e-17  2.0414e-17  2.16407e-17  1.37925e-17  2.07048e-17  8.13533e-18  1.37067e-16  1.85425e-17  1.56108e-17  1.20971e-17  3.1529e-17  5.54212e-17  1.69133e-17  7.16383e-19  2.59891e-17  2.92308e-17  
0.251411  0.0716319  2.41144e-17  9.22889e-18  1.87624e-17  9.7021e-17  6.40104e-18  3.17407e-18  2.2022e-17  8.08282e-18  2.3374e-17  3.74411e-18  8.38682e-18  1.28335e-17  1.14199e-17  1.09233e-17  2.36208e-20  5.63657e-17  6.05668e-18  4.52469e-18  1.35659e-17  3.0019e-17  
