1  1  0.5  0.5  0.5  0.5  0.5  
0.950007  0.94737  0.5  0.5  0.5  0.5  0.5  
0.964656  0.890059  0.5  0.5  0.5  0.5  0.5  
0.870105  0.950249  0.5  0.5  0.5  0.5  0.5  
0.975001  0.82054  0.5  0.5  0.5  0.5  0.5  
0.860233  0.902622  0.5  0.5  0.5  0.5  0.5  
0.908146  0.831422  0.5  0.5  0.5  0.5  0.5  
0.768505  0.956978  0.5  0.5  0.5  0.5  0.5  
0.982331  0.730076  0.5  0.5  0.5  0.5  0.5  
0.831175  0.842023  0.5  0.5  0.5  0.5  0.5  
0.901179  0.758754  0.5  0.5  0.5  0.5  0.5  
0.730519  0.914887  0.5  0.5  0.5  0.5  0.5  
0.935063  0.698991  0.5  0.5  0.5  0.5  0.5  
0.752115  0.850203  0.5  0.5  0.5  0.5  0.5  
0.836301  0.748343  0.5  0.5  0.5  0.5  0.5  
0.636907  0.961998  0.5  0.5  0.5  0.5  0.5  
0.987502  0.607598  0.5  0.5  0.5  0.5  0.5  
0.780957  0.752524  0.5  0.5  0.5  0.5  0.5  
0.880697  0.653743  0.5  0.5  0.5  0.5  0.5  
0.659445  0.855467  0.5  0.5  0.5  0.5  0.5  
0.930137  0.594316  0.5  0.5  0.5  0.5  0.5  
0.699179  0.775052  0.5  0.5  0.5  0.5  0.5  
0.809463  0.65595  0.5  0.5  0.5  0.5  0.5  
0.565375  0.920483  0.5  0.5  0.5  0.5  0.5  
0.95408  0.53466  0.5  0.5  0.5  0.5  0.5  
0.703128  0.711115  0.5  0.5  0.5  0.5  0.5  
0.82472  0.59426  0.5  0.5  0.5  0.5  0.5  
0.561568  0.85545  0.5  0.5  0.5  0.5  0.5  
0.884283  0.532479  0.5  0.5  0.5  0.5  0.5  
0.612947  0.7529  0.5  0.5  0.5  0.5  0.5  
0.74325  0.608495  0.5  0.5  0.5  0.5  0.5  
0.460601  0.962293  0.5  0.5  0.5  0.5  0.5  
0.991164  0.438185  0.5  0.5  0.5  0.5  0.5  
0.703787  0.604624  0.5  0.5  0.5  0.5  0.5  
0.845126  0.49331  0.5  0.5  0.5  0.5  0.5  
0.547045  0.746535  0.5  0.5  0.5  0.5  0.5  
0.915636  0.436852  0.5  0.5  0.5  0.5  0.5  
0.610308  0.641819  0.5  0.5  0.5  0.5  0.5  
0.759215  0.505215  0.5  0.5  0.5  0.5  0.5  
0.443799  0.846121  0.5  0.5  0.5  0.5  0.5  
0.950589  0.386645  0.5  0.5  0.5  0.5  0.5  
0.629834  0.571099  0.5  0.5  0.5  0.5  0.5  
0.787346  0.446959  0.5  0.5  0.5  0.5  0.5  
0.456958  0.753357  0.5  0.5  0.5  0.5  0.5  
0.865262  0.389102  0.5  0.5  0.5  0.5  0.5  
0.528296  0.623104  0.5  0.5  0.5  0.5  0.5  
0.692675  0.464535  0.5  0.5  0.5  0.5  0.5  
0.346554  0.907339  0.5  0.5  0.5  0.5  0.5  
0.967524  0.317486  0.5  0.5  0.5  0.5  0.5  
0.617185  0.486079  0.5  0.5  0.5  0.5  0.5  
0.790088  0.370717  0.5  0.5  0.5  0.5  0.5  
0.430864  0.663294  0.5  0.5  0.5  0.5  0.5  
0.876059  0.318347  0.5  0.5  0.5  0.5  0.5  
0.510863  0.532418  0.5  0.5  0.5  0.5  0.5  
0.689942  0.384169  0.5  0.5  0.5  0.5  0.5  
0.316108  0.817595  0.5  0.5  0.5  0.5  0.5  
0.918161  0.274098  0.5  0.5  0.5  0.5  0.5  
0.539924  0.453778  0.5  0.5  0.5  0.5  0.5  
0.72632  0.328269  0.5  0.5  0.5  0.5  0.5  
0.339807  0.682467  0.5  0.5  0.5  0.5  0.5  
0.818452  0.275405  0.5  0.5  0.5  0.5  0.5  
0.426293  0.513792  0.5  0.5  0.5  0.5  0.5  
0.618291  0.342809  0.5  0.5  0.5  0.5  0.5  
0.218646  0.943442  0.5  0.5  0.5  0.5  0.5  
0.993761  0.20126  0.5  0.5  0.5  0.5  0.5  
0.590599  0.328103  0.5  0.5  0.5  0.5  0.5  
0.790548  0.237298  0.5  0.5  0.5  0.5  0.5  
0.379686  0.477945  0.5  0.5  0.5  0.5  0.5  
0.890482  0.196951  0.5  0.5  0.5  0.5  0.5  
0.4743  0.356885  0.5  0.5  0.5  0.5  0.5  
