1.06151e-111  1.13232e-91  6  8  3.50161  4.20194  4.89878  5.60258  6.30291  7.00323  7.70355  8.39791  9.09774  9.79756  10.4974  11.2052  11.9055  12.6058  13.3061  14.0065  14.7068  15.4071  16.1074  16.8078  
0.0250741  0.00104695  5.99525  7.96605  3.49996  4.19996  4.89995  5.60011  6.29993  6.99993  7.69992  8.40016  9.10018  9.80019  10.5002  11.1999  11.9002  12.6002  13.3003  14.0003  14.7003  15.3998  16.1003  16.8003  
0.0538064  0.017704  5.99587  7.97062  3.49996  4.19996  4.89995  5.60011  6.29993  6.99993  7.69992  8.40016  9.10018  9.80019  10.5002  11.1999  11.9002  12.6002  13.3003  14.0003  14.7003  15.3998  16.1003  16.8003  
0.0621266  0.0410675  5.99654  7.96844  3.49996  4.19996  4.89995  5.60011  6.29993  6.99993  7.69992  8.40016  9.10018  9.80019  10.5002  11.1999  11.9002  12.6002  13.3003  14.0003  14.7003  15.3998  16.1003  16.8003  
0.185342  0.0181267  5.99748  7.96237  3.49996  4.19996  4.89995  5.60011  6.29993  6.99993  7.69992  8.40016  9.10018  9.80019  10.5002  11.1999  11.9002  12.6002  13.3003  14.0003  14.7003  15.3998  16.1003  16.8003  
0.141517  0.064431  5.99722  7.96625  3.49996  4.19996  4.89995  5.60011  6.29993  6.99993  7.69992  8.40016  9.10018  9.80019  10.5002  11.1999  11.9002  12.6002  13.3003  14.0003  14.7003  15.3998  16.1003  16.8003  
0.212586  0.064431  5.99721  7.96625  3.49996  4.19996  4.89995  5.60011  6.29993  6.99993  7.69992  8.40016  9.10018  9.80019  10.5002  11.1999  11.9002  12.6002  13.3003  14.0003  14.7003  15.3998  16.1003  16.8003  
0.116628  0.133676  5.99666  7.97403  3.49996  4.19996  4.89995  5.60011  6.29993  6.99993  7.69992  8.40016  9.10018  9.80019  10.5002  11.1999  11.9002  12.6002  13.3003  14.0003  14.7003  15.3998  16.1003  16.8003  
0.114541  0.163287  5.99657  7.97139  3.49996  4.19996  4.89995  5.60011  6.29993  6.99993  7.69992  8.40016  9.10018  9.80019  10.5002  11.1999  11.9002  12.6002  13.3003  14.0003  14.7003  15.3998  16.1003  16.8003  
0.130155  0.182877  5.99684  7.95569  3.49996  4.19996  4.89995  5.60011  6.29993  6.99993  7.69992  8.40016  9.10018  9.80019  10.5002  11.1999  11.9002  12.6002  13.3003  14.0003  14.7003  15.3998  16.1003  16.8003  
0.141518  0.210861  5.99514  7.96625  3.49996  4.19996  4.89995  5.60011  6.29993  6.99993  7.69992  8.40016  9.10018  9.80019  10.5002  11.1999  11.9002  12.6002  13.3003  14.0003  14.7003  15.3998  16.1003  16.8003  
0.141532  0.214425  5.99599  7.8701  3.49996  4.19996  4.89995  5.60011  6.29993  6.99993  7.69992  8.40016  9.10018  9.80019  10.5002  11.1999  11.9002  12.6002  13.3003  14.0003  14.7003  15.3998  16.1003  16.8003  
0.1379  0.217989  5.9978  7.7638  3.49996  4.19996  4.89995  5.60011  6.29993  6.99993  7.69992  8.40016  9.10018  9.80019  10.5002  11.1999  11.9002  12.6002  13.3003  14.0003  14.7003  15.3998  16.1003  16.8003  
0.141537  0.21086  5.78002  7.96625  3.49996  4.19996  4.89995  5.60011  6.29993  6.99993  7.69992  8.40016  9.10018  9.80019  10.5002  11.1999  11.9002  12.6002  13.3003  14.0003  14.7003  15.3998  16.1003  16.8003  
0.137928  0.225118  5.99951  7.55965  3.49996  4.19996  4.89995  5.60011  6.29993  6.99993  7.69992  8.40016  9.10018  9.80019  10.5002  11.1999  11.9002  12.6002  13.3003  14.0003  14.7003  15.3998  16.1003  16.8003  
0.117485  0.0643039  5.88176  7.24762  3.49995  4.19994  4.89993  5.60014  6.29991  6.99991  7.70019  8.40021  9.10023  9.80025  10.5003  11.1998  11.8998  12.6003  13.2998  14.0004  14.6998  15.3998  16.1004  16.8004  
0.0648647  0.202675  5.99564  6.97221  3.49996  4.20008  4.89995  5.60011  6.29993  7.00014  7.69992  8.40016  9.10018  9.80019  10.5002  11.1999  11.9002  12.6002  13.3003  14.0003  14.7003  15.3998  16.1003  16.8003  
0.0634258  0.184646  5.94342  6.99276  3.49996  4.20008  4.89995  5.60011  6.29993  7.00014  7.69992  8.40016  9.10018  9.80019  10.5002  11.1999  11.9002  12.6002  13.3003  14.0003  14.7003  15.3998  16.1003  16.8003  
0.0277117  0.211702  5.88393  6.83468  3.49996  4.20008  4.89995  5.60011  6.29993  7.00014  7.69992  8.40016  9.10018  9.80019  10.5002  11.1999  11.9002  12.6002  13.3003  14.0003  14.7003  15.3998  16.1003  16.8003  
0.0522152  0.202675  5.89072  6.84496  3.49996  4.20008  4.89995  5.60011  6.29993  7.00014  7.69992  8.40016  9.10018  9.80019  10.5002  11.1999  11.9002  12.6002  13.3003  14.0003  14.7003  15.3998  16.1003  16.8003  
0.0312371  0.256794  5.87667  6.65605  3.49996  4.20008  4.89995  5.60011  6.29993  7.00014  7.69992  8.40016  9.10018  9.80019  10.5002  11.1999  11.9002  12.6002  13.3003  14.0003  14.7003  15.3998  16.1003  16.8003  
0.0523822  0.197169  5.85556  6.6911  3.49996  4.20008  4.89995  5.60011  6.29993  7.00014  7.69992  8.40016  9.10018  9.80019  10.5002  11.1999  11.9002  12.6002  13.3003  14.0003  14.7003  15.3998  16.1003  16.8003  
0.0463628  0.160241  5.77793  6.73291  3.49996  4.20008  4.89995  5.60011  6.29993  7.00014  7.69992  8.40016  9.10018  9.80019  10.5002  11.1999  11.9002  12.6002  13.3003  14.0003  14.7003  15.3998  16.1003  16.8003  
0.0355239  0.20851  5.72556  6.7176  3.49996  4.20008  4.89995  5.60011  6.29993  7.00014  7.69992  8.40016  9.10018  9.80019  10.5002  11.1999  11.9002  12.6002  13.3003  14.0003  14.7003  15.3998  16.1003  16.8003  
0.218749  0.160235  5.82476  6.71749  3.49996  4.20008  4.89995  5.60011  6.29993  7.00014  7.69992  8.40016  9.10018  9.80019  10.5002  11.1999  11.9002  12.6002  13.3003  14.0003  14.7003  15.3998  16.1003  16.8003  
