0.999754  0.550841  0.00542517  0.600621  0.00198768  2.18503e-18  0.00249796  0.685007  1.48386e-05  7.34295e-11  4.40774e-17  0.737403  0.000225079  1.13555e-12  5.51555e-15  0.748749  7.35583e-15  0.73812  1.34462e-13  3.27849e-11  0.697963  0.686561  0.00313184  0.647886  4.48186e-08  0.602744  6.22235e-18  0.553113  1  0.501162  
0.998593  5.88687e-16  7.00295e-17  0.59559  0.619275  5.13816e-16  2.79964e-39  0.681577  0.698333  7.2899e-12  0.72559  0.735795  2.93976e-18  7.05141e-12  6.3855e-16  0.749213  3.11096e-18  0.739583  8.2089e-15  2.71764e-11  1.12114e-15  0.690192  3.54373e-28  0.652267  2.40259e-15  0.607756  0.583567  0.558381  0.532753  0.506665  
0.998683  1.53315e-11  0.571324  0.595978  0.619586  3.98302e-15  1.14534e-36  0.681577  0.698544  1.10377e-11  0.725791  0.735786  3.84807e-19  5.60969e-12  4.39984e-18  0.749203  5.27864e-15  0.739612  2.34566e-15  2.28556e-11  2.01947e-15  1.02924e-11  2.19551e-30  0.651922  1.83249e-15  1  0.583133  0.558033  0.532297  0.5062  
0.998683  1.53315e-11  0.571324  0.595978  0.619586  3.98302e-15  1.14534e-36  0.681577  0.698544  1.10377e-11  0.725791  0.735786  3.84807e-19  5.60969e-12  4.39984e-18  0.749203  5.27864e-15  0.739612  2.34566e-15  2.28556e-11  2.01947e-15  1.02924e-11  2.19551e-30  0.651922  1.83249e-15  1  0.583133  0.558033  0.532297  0.5062  
0.998683  1.53315e-11  0.571324  0.595978  0.619586  3.98302e-15  1.14534e-36  0.681577  0.698544  1.10377e-11  0.725791  0.735786  3.84807e-19  5.60969e-12  4.39984e-18  0.749203  5.27864e-15  0.739612  2.34566e-15  2.28556e-11  2.01947e-15  1.02924e-11  2.19551e-30  0.651922  1.83249e-15  1  0.583133  0.558033  0.532297  0.5062  
0.984177  1  0.503971  0.530078  0.555813  1.56099e-12  0.605305  2.28226e-14  2.17955e-16  5.1538e-17  0.688419  1.31619e-11  1.15373e-17  4.77073e-18  1.18665e-18  1.89119e-15  6.59527e-17  9.70554e-20  1.028e-17  2.85234e-12  2.68497e-19  6.722e-13  0.714489  5.81181e-14  3.12747e-16  1.96009e-12  1.15666e-18  6.02611e-13  1.4544e-21  1.82875e-15  
0.976839  1  1  0.495552  0.521848  0.547688  0.573029  3.49615e-17  4.43485e-15  3.22306e-19  0.66396  1.46055e-14  2.68994e-11  1.86306e-11  6.30429e-14  5.50662e-18  1.14006e-16  1.26094e-14  1.11152e-14  3.41012e-12  9.74376e-18  8.43796e-12  0.73016  4.49957e-16  1.25338e-22  1.74102e-13  4.00356e-15  2.10961e-13  4.75539e-18  7.96522e-15  
0.97142  1  1  0.470051  0.496213  0.522414  0.548273  9.06759e-17  2.48384e-17  9.85099e-19  0.643856  1.34816e-13  5.18709e-25  7.16931e-12  2.33807e-17  3.69888e-16  6.09319e-17  3.50199e-15  3.774e-15  3.19486e-11  4.69807e-16  8.12115e-12  0.738907  3.77135e-13  3.67147e-18  1.91352e-12  1.25544e-18  1.3943e-13  6.06981e-24  8.71437e-13  
0.966  1  1  0.444984  0.470728  0.496759  0.523019  1.36075e-17  2.90111e-16  6.48018e-12  0.622172  6.76526e-12  1.2522e-18  1.1219e-11  7.07295e-14  4.01837e-11  3.51545e-16  9.82609e-18  1.3651e-14  1.70249e-11  6.7719e-21  1.50714e-11  0.745171  1.89254e-13  1.56556e-16  1.09172e-13  2.56797e-18  3.29856e-13  1.30852e-17  3.33751e-13  
0.962145  1  1  1  0.45272  0.478726  0.50485  0.530976  3.89939e-20  1  0.60611  2.7009e-12  0.650848  7.66606e-13  1.61155e-15  4.8474e-13  5.68243e-17  7.71977e-12  7.5161e-18  1.40936e-11  6.14573e-16  4.47478e-12  0.748062  5.88128e-13  4.50911e-18  2.5555e-13  2.93985e-17  7.5368e-12  3.81407e-19  7.72383e-14  
0.954654  1  1  1  1  0.99933  0.468895  0.495764  0.521842  0.547749  0.573203  8.74932e-12  0.621496  2.83501e-12  1.75267e-16  0.683083  6.55502e-15  8.12579e-12  6.68542e-06  8.00218e-11  2.47385e-16  5.03267e-12  0.749987  0.0104347  4.63579e-15  7.66752e-08  1.1286e-15  4.00209e-12  1.42269e-12  4.17011e-12  
0.948692  1  1  1  0.392733  1  0.442006  0.467753  0.493816  0.520097  0.545938  3.40042e-05  0.596035  6.83734e-12  7.54749e-16  1.9192e-13  1.72312e-15  3.22373e-11  3.291e-17  3.59061e-12  1.97144e-16  8.04102e-12  0.747932  1.36985e-08  3.24831e-13  5.10196e-09  2.18614e-13  4.42502e-11  4.7105e-15  6.05366e-12  
0.945387  1  1  1  0.378868  1  0.42699  0.452384  0.478279  0.504145  0.530524  6.29804e-12  0.581475  3.67505e-15  3.57909e-17  0.650527  2.50865e-16  2.78008e-10  6.19523e-12  2.88527e-11  2.56918e-16  1.71006e-11  0.745431  1.36394e-13  1.20467e-18  9.33801e-14  3.111e-19  7.66625e-11  1.46384e-15  3.51348e-11  
0.939811  1  1  1  0.35657  1  0.402169  0.426892  0.452323  1  0.504367  5.13057e-14  0.556232  1.45753e-16  3.8233e-18  1.58119e-13  4.06231e-16  5.78363e-12  3.5865e-15  3.94339e-11  1.77221e-18  1.64646e-14  0.739083  2.15179e-10  6.36964e-17  7.67829e-11  2.0684e-15  3.3967e-11  9.365e-15  2.59785e-11  
0.927336  1  1  1  0.312828  1  1  1  0.39642  0.420769  1  0.471807  0.497925  0.524062  0  0.574833  2.38082e-23  1.34683e-12  1.00405e-19  2.96726e-12  4.45374e-16  7.85216e-12  0.715458  1.11469e-10  1.00689e-16  3.79733e-13  3.04704e-15  3.74039e-12  1.13975e-16  3.24303e-12  
0.920819  1  1  1  0.29402  1  1  1  0.369301  0.392161  1  0.44166  0.467308  0.493336  4.37334e-20  0.545369  2.4053e-15  2.89324e-14  9.19238e-18  1.52228e-12  1.93657e-18  1.84522e-08  0.698277  1.47056e-08  1.18051e-14  9.45251e-11  1.83314e-15  1.04364e-12  2.70814e-10  1.59434e-11  
0.918738  1  1  1  0.288519  1  1  1  0.361036  0.383519  1  0.432054  1  0.483228  0.509803  5.88786e-13  3.75081e-20  2.36128e-15  2.01995e-18  1.91942e-16  1.19142e-17  3.14417e-13  0.692208  1.47412e-11  2.53595e-17  5.26162e-14  9.29143e-17  1.02621e-11  1.23182e-14  9.61533e-15  
