0  0  0.600014  0.70004  0.100217  0.200205  0.499976  0.99983  0.799866  0.100229  0.400106  0.000268822  
0.0350898  0.035222  0.499989  0.499999  0.500018  0.500007  0.500002  0.499996  0.499994  0.499997  0.500012  0.500006  
0.0252268  0.0777743  0.499998  0.499987  0.499995  0.500002  0.499992  0.500002  0.499995  0.500002  0.500006  0.499996  
0.0989283  0.0319827  0.5  0.499999  0.500017  0.499998  0.499996  0.499994  0.499995  0.499981  0.500006  0.500008  
0.0154106  0.136789  0.499995  0.499991  0.500004  0.499997  0.499995  0.499997  0.49999  0.500003  0.500009  0.499994  
0.112116  0.0664658  0.499999  0.499989  0.499988  0.499984  0.499994  0.499992  0.499998  0.500004  0.500003  0.499997  
0.0747806  0.126644  0.499996  0.499989  0.500006  0.499998  0.499995  0.499986  0.499985  0.499999  0.500015  0.499989  
0.193936  0.0256392  0.500012  0.500008  0.500002  0.499993  0.499989  0.499999  0.499992  0.499964  0.500005  0.500002  
0.0123347  0.225437  0.499989  0.499985  0.500012  0.500024  0.499996  0.500004  0.5  0.499973  0.50001  0.49999  
0.147982  0.116498  0.499998  0.499988  0.500007  0.499999  0.499995  0.499974  0.499979  0.499995  0.50002  0.499984  
0.0871268  0.195375  0.500002  0.499984  0.499993  0.499982  0.499994  0.499997  0.499984  0.50002  0.500007  0.499986  
0.243006  0.0579619  0.499989  0.499992  0.500008  0.500001  0.499985  0.499998  0.499999  0.499958  0.500007  0.499993  
0.0575267  0.258279  0.49999  0.499997  0.500025  0.499987  0.500002  0.499975  0.499975  0.500003  0.500022  0.499985  
0.232153  0.110689  0.499985  0.499984  0.50001  0.500002  0.49999  0.499981  0.499988  0.49998  0.500017  0.499985  
0.154048  0.206019  0.499982  0.499979  0.5  0.499981  0.499989  0.499999  0.499991  0.500018  0.500006  0.499987  
0.340318  0.0226407  0.500008  0.500011  0.500002  0.499997  0.499994  0.500001  0.499997  0.499967  0.5  0.500008  
0.00307461  0.365001  0.500001  0.499983  0.500011  0.499995  0.5  0.499998  0.499996  0.499993  0.500001  0.500011  
0.216611  0.202296  0.499949  0.499964  0.500018  0.500005  0.499987  0.499994  0.500001  0.499999  0.500013  0.499982  
0.115035  0.310218  0.499995  0.499997  0.499996  0.499998  0.50002  0.50003  0.500002  0.499992  0.500019  0.500015  
0.34177  0.105833  0.499983  0.499983  0.500008  0.49999  0.499996  0.499966  0.499989  0.500001  0.500013  0.499979  
