0.382983  3.0851e-16  3.12242e-73  1.27815e-23  3.3908e-92  2.0502e-141  4.25758e-25  5.44612e-24  6.07882e-23  1.7312e-21  3.63179e-23  2.88035e-24  
0.382983  3.06159e-16  3.12242e-73  1.27815e-23  3.3908e-92  2.0502e-141  4.25758e-25  5.44612e-24  6.07882e-23  1.7312e-21  3.63179e-23  2.88035e-24  
0.143208  2.3459e-17  3.12242e-73  1.27815e-23  3.3908e-92  7.38725e-141  4.25758e-25  5.44612e-24  6.07882e-23  1.7312e-21  3.63179e-23  2.88035e-24  
0.712222  2.46707e-14  3.12242e-73  1.27815e-23  3.3908e-92  2.0502e-141  4.25758e-25  5.44612e-24  6.07882e-23  1.7312e-21  3.63179e-23  2.88035e-24  
0.0622324  1.12548e-16  3.12242e-73  1.27815e-23  3.3908e-92  7.38725e-141  4.25758e-25  5.44612e-24  6.07882e-23  1.7312e-21  3.63179e-23  2.88035e-24  
0.542726  3.09045e-16  3.12242e-73  1.27815e-23  3.3908e-92  2.0502e-141  4.25758e-25  5.44612e-24  6.07882e-23  1.7312e-21  3.63179e-23  2.88035e-24  
0.248732  0  3.12242e-73  1.27815e-23  3.3908e-92  7.38725e-141  4.25758e-25  5.44612e-24  6.07882e-23  1.7312e-21  3.63179e-23  2.88035e-24  
0.869381  1.22691e-15  3.12242e-73  1.27815e-23  3.3908e-92  7.38725e-141  4.25758e-25  5.44612e-24  6.07882e-23  1.7312e-21  3.63179e-23  2.88035e-24  
0.0291143  1.12731e-16  3.12242e-73  1.27815e-23  3.3908e-92  7.38725e-141  4.25758e-25  5.44612e-24  6.07882e-23  1.7312e-21  3.63179e-23  2.88035e-24  
0.460353  7.22841e-17  3.12242e-73  1.27815e-23  3.3908e-92  7.97716e-141  4.25758e-25  5.44612e-24  6.07882e-23  1.7312e-21  3.63179e-23  2.88035e-24  
0.19255  3.4369e-16  3.12242e-73  1.27815e-23  3.3908e-92  7.38725e-141  4.25758e-25  5.44612e-24  6.07882e-23  1.7312e-21  3.63179e-23  2.88035e-24  
0.793545  5.66433e-16  3.12242e-73  1.27815e-23  3.3908e-92  7.38725e-141  4.25758e-25  5.44612e-24  6.07882e-23  1.7312e-21  3.63179e-23  2.88035e-24  
0.10002  7.19284e-17  3.12242e-73  1.27815e-23  3.3908e-92  7.97716e-141  4.25758e-25  5.44612e-24  6.07882e-23  1.7312e-21  3.63179e-23  2.88035e-24  
0.627663  3.32116e-16  3.12242e-73  1.27815e-23  3.3908e-92  7.97716e-141  4.25758e-25  5.44612e-24  6.07882e-23  1.7312e-21  3.63179e-23  2.88035e-24  
0.312209  5.3764e-17  3.12242e-73  1.27815e-23  3.3908e-92  7.97716e-141  4.25758e-25  5.44612e-24  6.07882e-23  1.7312e-21  3.63179e-23  2.88035e-24  
0.938368  1.67247e-17  3.12242e-73  1.27815e-23  3.3908e-92  4.13614e-141  4.25758e-25  5.44612e-24  6.07882e-23  1.7312e-21  3.63179e-23  2.88035e-24  
0.0140939  1.12548e-16  3.12242e-73  1.27815e-23  3.3908e-92  7.38725e-141  4.25758e-25  5.44612e-24  6.07882e-23  1.7312e-21  3.63179e-23  2.88035e-24  
0.42092  1.14497e-16  3.12242e-73  1.27815e-23  3.3908e-92  1.23793e-141  4.25758e-25  5.44612e-24  6.07882e-23  1.7312e-21  3.63179e-23  2.88035e-24  
0.167064  4.91841e-17  3.12242e-73  1.27815e-23  3.3908e-92  7.97716e-141  4.25758e-25  5.44612e-24  6.07882e-23  1.7312e-21  3.63179e-23  2.88035e-24  
0.753447  1.06387e-16  3.12242e-73  1.27815e-23  3.3908e-92  7.38725e-141  4.25758e-25  5.44612e-24  6.07882e-23  1.7312e-21  3.63179e-23  2.88035e-24  
0.0804977  7.10448e-17  3.12242e-73  1.27815e-23  3.3908e-92  7.38725e-141  4.25758e-25  5.44612e-24  6.07882e-23  1.7312e-21  3.63179e-23  2.88035e-24  
0.585052  3.29763e-16  3.12242e-73  1.27815e-23  3.3908e-92  7.38725e-141  4.25758e-25  5.44612e-24  6.07882e-23  1.7312e-21  3.63179e-23  2.88035e-24  
0.279544  3.13675e-16  3.12242e-73  1.27815e-23  3.3908e-92  7.97716e-141  4.25758e-25  5.44612e-24  6.07882e-23  1.7312e-21  3.63179e-23  2.88035e-24  
0.90478  1.0339e-15  3.12242e-73  1.27815e-23  3.3908e-92  7.28202e-141  4.25758e-25  5.44612e-24  6.07882e-23  1.7312e-21  3.63179e-23  2.88035e-24  
0.0451327  3.60968e-17  3.12242e-73  1.27815e-23  3.3908e-92  7.97716e-141  4.25758e-25  5.44612e-24  6.07882e-23  1.7312e-21  3.63179e-23  2.88035e-24  
0.501049  4.67836e-16  3.12242e-73  1.27815e-23  3.3908e-92  7.97716e-141  4.25758e-25  5.44612e-24  6.07882e-23  1.7312e-21  3.63179e-23  2.88035e-24  
0.219751  3.12452e-16  3.12242e-73  1.27815e-23  3.3908e-92  7.97716e-141  4.25758e-25  5.44612e-24  6.07882e-23  1.7312e-21  3.63179e-23  2.88035e-24  
0.832255  2.09984e-17  3.12242e-73  1.27815e-23  3.3908e-92  4.13614e-141  4.25758e-25  5.44612e-24  6.07882e-23  1.7312e-21  3.63179e-23  2.88035e-24  
0.120892  3.41976e-17  3.12242e-73  1.27815e-23  3.3908e-92  7.38725e-141  4.25758e-25  5.44612e-24  6.07882e-23  1.7312e-21  3.63179e-23  2.88035e-24  
0.670176  3.32116e-16  3.12242e-73  1.27815e-23  3.3908e-92  7.97716e-141  4.25758e-25  5.44612e-24  6.07882e-23  1.7312e-21  3.63179e-23  2.88035e-24  
0.346707  2.00251e-16  3.12242e-73  1.27815e-23  3.3908e-92  7.38725e-141  4.25758e-25  5.44612e-24  6.07882e-23  1.7312e-21  3.63179e-23  2.88035e-24  
0.970106  4.55165e-14  3.12242e-73  1.27815e-23  3.3908e-92  4.13614e-141  4.25758e-25  5.44612e-24  6.07882e-23  1.7312e-21  3.63179e-23  2.88035e-24  
0.00889333  1  3.12242e-73  1.27815e-23  3.3908e-92  1.5521e-141  4.25758e-25  5.44612e-24  6.07882e-23  1.7312e-21  3.63179e-23  2.88035e-24  
0.401753  1.29402e-15  3.12242e-73  1.27815e-23  3.3908e-92  7.97716e-141  4.25758e-25  5.44612e-24  6.07882e-23  1.7312e-21  3.63179e-23  2.88035e-24  
0.161435  0.732452  3.12242e-73  1.27815e-23  3.3908e-92  4.16091e-141  4.25758e-25  5.44612e-24  6.07882e-23  1.7312e-21  3.63179e-23  2.88035e-24  
