0.859399  2.65209e-16  7.916e-15  1.59351e-15  1.94318e-15  2.49222e-17  1.65611e-15  1.09471e-15  2.25526e-17  6.65701e-15  3.49294e-16  1.04144e-15  1.55142e-15  6.42744e-16  2.36353e-17  3.92313e-15  4.54822e-16  1.36577e-15  6.82952e-16  4.4154e-17  1.07571e-15  
0.844619  2.65209e-16  7.916e-15  1.59351e-15  1.94318e-15  2.49222e-17  1.65611e-15  1.09471e-15  2.93424e-15  6.65701e-15  3.49294e-16  1.04144e-15  1.55142e-15  6.39251e-16  2.36038e-17  3.92333e-15  4.54822e-16  1.36577e-15  6.86542e-16  4.4154e-17  1.07571e-15  
0.838425  1.09995e-16  7.64268e-15  1.59301e-15  2.28081e-15  2.48378e-17  1.85169e-15  1.09638e-16  1.19044e-16  3.36957e-15  5.2998e-16  3.74757e-16  3.84157e-15  6.76963e-16  6.20322e-18  4.33047e-15  4.40071e-16  2.22981e-15  6.1067e-17  1.30943e-16  1.52161e-16  
0.833608  2.16002e-16  3.28935e-15  1.27131e-15  1.99159e-15  2.50108e-17  4.60469e-16  2.32846e-16  1.23293e-16  5.9901e-15  1.61072e-15  3.74947e-16  1.40125e-15  9.64116e-16  5.19234e-16  4.2562e-15  4.73314e-16  1.39974e-15  6.95467e-16  4.24316e-17  0  
0.829489  2.57141e-16  7.91599e-15  9.38244e-16  1.91345e-15  2.3226e-16  1.73519e-15  2.32846e-16  1.40997e-16  5.9901e-15  1.86661e-15  3.49286e-16  1.40125e-15  6.05599e-16  5.19234e-16  2.22924e-15  4.71941e-16  1.39974e-15  2.00148e-16  4.20724e-17  1.1183e-15  
0.825805  2.57141e-16  6.69104e-15  1.26484e-15  1.98746e-15  1.15452e-16  6.2261e-16  2.32846e-16  1.23293e-16  5.9901e-15  1.76806e-15  3.74947e-16  1.40002e-15  6.06141e-16  5.19234e-16  4.23634e-15  4.71941e-16  1.39974e-15  6.96324e-16  1.3759e-16  1.1183e-15  
0.822423  2.57368e-16  7.916e-15  1.71371e-15  2.01667e-15  2.48469e-17  1.86242e-16  1.11087e-15  1.23505e-16  6.56485e-15  4.77651e-16  1.06917e-15  3.81448e-15  6.42914e-16  4.92962e-16  1.99804e-15  4.27582e-16  1.36579e-15  9.30519e-17  1.41556e-16  1.06269e-15  
0.819262  2.57368e-16  7.91249e-15  1.71371e-15  3.25467e-16  3.95238e-15  1.86242e-16  1.11087e-15  1.23505e-16  6.56485e-15  4.77651e-16  1.06917e-15  3.81448e-15  6.42914e-16  5.59833e-16  2.15482e-15  4.27587e-16  1.36579e-15  9.48177e-17  1.41559e-16  1.06452e-15  
0.816273  1.10375e-16  7.91251e-15  1.27893e-15  3.25128e-17  4.04912e-15  1.52582e-15  1.11067e-15  8.79296e-16  2.77169e-16  1.89844e-15  3.47237e-16  2.65804e-16  7.11409e-16  5.13138e-16  4.2214e-15  4.71183e-16  1.4735e-15  2.00667e-16  1.08408e-16  2.89325e-17  
0.813418  1.1254e-16  7.91251e-15  1.27635e-15  3.25128e-17  3.95956e-15  1.52582e-15  1.11067e-15  1.05102e-15  2.77169e-16  4.08301e-16  3.47237e-16  2.65804e-16  3.27999e-15  1.6097e-15  4.2214e-15  4.53955e-16  1.63498e-16  9.48104e-17  1.08408e-16  5.6415e-17  
