0.859181  0.708949  4.76055e-18  4.01855e-17  2.01888e-17  2.65696e-17  1.46029e-17  8.66821e-17  1.2019e-18  1.36325e-19  3.1402e-17  2.15431e-17  4.13189e-17  4.90966e-17  1.60766e-17  2.55056e-17  1.56812e-16  1.69739e-17  3.82659e-17  5.54765e-18  4.36234e-17  1.88044e-18  
0.859136  0.708949  4.76055e-18  4.01852e-17  2.01964e-17  2.65666e-17  1.46029e-17  0  2.41893e-19  1.36325e-19  3.1402e-17  2.15578e-17  4.13189e-17  4.90966e-17  1.60766e-17  2.55056e-17  1.56812e-16  1.69738e-17  3.82659e-17  2.85906e-18  4.35999e-17  1.88048e-18  
0.859197  0.774812  4.70459e-18  4.03544e-17  4.61213e-17  2.66304e-17  1.46188e-17  7.93965e-17  1.35477e-17  8.56325e-19  3.14711e-17  2.13557e-17  4.12704e-17  4.91913e-17  1.57913e-17  1.39447e-16  1.0562e-16  1.70119e-17  6.88727e-18  2.96241e-18  4.9783e-17  2.76009e-18  
0.859401  0.251411  2.48702e-18  4.01048e-17  5.81627e-18  2.65675e-17  1.4513e-17  5.33139e-18  1.27182e-17  8.24695e-20  3.86357e-17  2.13869e-17  3.90146e-17  4.90611e-17  1.61e-17  1.35766e-16  1.73477e-18  1.69533e-17  7.59135e-18  3.01327e-18  2.96447e-17  2.73258e-18  
0.859199  0.804161  4.70458e-18  4.0355e-17  4.51566e-17  2.65729e-17  1.41022e-17  8.02212e-17  1.33659e-17  5.85486e-19  3.14711e-17  2.1351e-17  4.08427e-17  4.90679e-17  1.58004e-17  1.39422e-16  1.06654e-16  1.70314e-17  7.59133e-18  2.96218e-18  4.97812e-17  2.76076e-18  
0.859025  0.657089  4.7056e-18  4.02127e-17  4.517e-17  2.66304e-17  1.45991e-17  7.93598e-17  1.36212e-17  4.11794e-19  3.14054e-17  2.13248e-17  3.94391e-17  4.91341e-17  1.58125e-17  1.39848e-16  1.55751e-16  1.70102e-17  3.86052e-17  1.10493e-18  4.38406e-17  1.92404e-18  
0.859197  0.744947  4.70469e-18  4.03544e-17  4.51693e-17  2.66304e-17  1.46161e-17  8.00769e-17  1.33631e-17  5.9719e-19  3.14711e-17  2.13557e-17  4.12735e-17  4.90677e-17  1.57913e-17  1.39448e-16  1.05644e-16  1.70113e-17  2.24968e-17  2.96241e-18  4.97811e-17  2.76013e-18  
0.859401  0.188557  1.82628e-18  3.58523e-17  5.81633e-18  2.65676e-17  1.4513e-17  5.34319e-18  1.45469e-17  8.16198e-20  3.86225e-17  2.14832e-17  3.78075e-17  4.96982e-17  1.57951e-17  1.32856e-16  1.73439e-18  1.69533e-17  2.26259e-17  6.59564e-19  1.47559e-16  2.72579e-18  
0.859186  0.821615  4.76492e-18  4.02156e-17  4.51695e-17  2.66312e-17  1.46029e-17  8.6693e-17  1.42578e-17  4.21042e-19  3.1402e-17  2.13554e-17  4.13189e-17  4.90966e-17  1.60766e-17  1.3933e-16  1.59083e-16  1.70104e-17  3.82669e-17  5.54786e-18  4.36348e-17  1.88044e-18  
0.85908  0.686079  5.11753e-18  3.58223e-17  2.27316e-17  2.65686e-17  1.45124e-17  7.96777e-17  1.13412e-18  1.26093e-19  3.93735e-17  2.15448e-17  4.15495e-17  4.97418e-17  1.58155e-17  2.68585e-17  6.99277e-18  1.69764e-17  6.57348e-18  1.4476e-18  4.36233e-17  2.07775e-17  
0.859221  0.760288  4.70633e-18  3.54537e-17  4.45519e-17  2.66296e-17  1.408e-17  7.92961e-17  1.35966e-17  4.21837e-18  3.14754e-17  2.13658e-17  3.94864e-17  5.07074e-17  1.58057e-17  1.39479e-16  5.97575e-18  1.69587e-17  2.28337e-17  1.00024e-18  4.97169e-17  2.73802e-18  
0.859401  0.251411  1.84351e-18  3.58249e-17  5.81515e-18  2.64671e-17  1.45129e-17  5.33139e-18  1.45812e-17  6.94711e-20  3.79933e-17  2.14832e-17  3.89875e-17  4.91e-17  1.60999e-17  1.35765e-16  1.21721e-18  1.70034e-17  6.95869e-18  6.72407e-19  2.96353e-17  2.73277e-18  
0.859187  0.789155  4.68295e-18  4.02145e-17  4.51698e-17  2.66306e-17  1.50165e-17  7.91915e-17  1.42618e-17  4.21039e-19  3.93181e-17  2.13557e-17  3.8039e-17  4.90641e-17  1.58087e-17  1.36736e-16  1.68763e-17  1.69675e-17  6.76077e-18  5.7714e-18  4.37712e-17  2.70692e-18  
0.859401  0.251411  1.83002e-18  3.58507e-17  5.81633e-18  2.65676e-17  1.4513e-17  5.34302e-18  1.27963e-17  8.80778e-20  3.86267e-17  2.14806e-17  3.77799e-17  4.96994e-17  1.57936e-17  1.605e-16  1.73477e-18  1.69529e-17  2.26425e-17  3.01327e-18  1.47384e-16  2.72584e-18  
0.859184  0.728124  4.70158e-18  4.01459e-17  4.53225e-17  2.66312e-17  1.41647e-17  8.68919e-17  1.42577e-17  4.85785e-19  3.14767e-17  2.13663e-17  4.14349e-17  5.04902e-17  1.60783e-17  2.79796e-17  1.55225e-16  1.70115e-17  7.69506e-18  5.74331e-18  4.3621e-17  6.12205e-19  
0.8594  0.100699  1.83049e-18  3.58501e-17  5.81511e-18  2.64664e-17  1.45125e-17  5.33139e-18  1.27837e-17  6.96955e-20  3.86394e-17  2.14834e-17  3.98628e-17  4.96806e-17  1.6118e-17  1.35765e-16  1.2372e-18  1.70049e-17  7.73354e-18  6.72407e-19  3.56592e-17  2.73247e-18  
0.859125  0.833064  5.02781e-18  4.03732e-17  2.37689e-17  2.65732e-17  1.40614e-17  3.74258e-18  2.07855e-17  8.39194e-18  3.11036e-17  2.1585e-17  3.8072e-17  5.04976e-17  1.60756e-17  1.63722e-16  2.31764e-17  1.69679e-17  3.88013e-17  5.74479e-18  4.32953e-17  1.88138e-18  
0.859069  0.698091  5.11752e-18  4.04199e-17  4.27042e-17  2.65772e-17  1.45029e-17  3.77759e-18  1.61857e-17  9.86504e-18  3.93181e-17  2.13624e-17  3.80302e-17  4.9067e-17  1.58187e-17  3.38757e-17  3.87236e-18  1.69722e-17  6.89168e-18  2.86597e-18  5.02211e-17  2.72009e-18  
0.859207  0.767614  4.68389e-18  4.33572e-17  4.27763e-17  2.65721e-17  1.43414e-17  3.71923e-18  1.33754e-17  8.15141e-18  3.18099e-17  2.13624e-17  3.80367e-17  5.04584e-17  1.57989e-17  3.44273e-17  1.71828e-17  1.69665e-17  3.97881e-17  2.71131e-18  4.33173e-17  2.72559e-18  
0.8594  0.251411  1.83045e-18  3.58246e-17  5.81511e-18  2.64662e-17  1.45125e-17  5.66333e-18  1.27143e-17  8.8661e-20  3.84926e-17  2.14834e-17  3.78899e-17  4.90499e-17  1.57971e-17  1.61178e-16  1.71044e-18  1.69511e-17  7.47599e-18  3.01325e-18  1.46576e-16  2.72574e-18  
0.859205  0.796502  4.68389e-18  4.33494e-17  4.31941e-17  2.65721e-17  1.43393e-17  3.71923e-18  1.33596e-17  8.05515e-18  3.1404e-17  2.1366e-17  4.13179e-17  5.04584e-17  1.57989e-17  3.44265e-17  1.09747e-16  1.69665e-17  3.90452e-17  2.71133e-18  4.3307e-17  2.72116e-18  
0.859303  0.638862  1.89304e-18  3.56719e-17  5.56419e-18  2.65682e-17  1.40729e-17  6.47714e-18  1.45195e-17  4.65505e-18  3.87596e-17  2.15295e-17  4.17399e-17  5.05102e-17  1.57996e-17  1.59576e-16  1.58496e-16  1.66357e-17  2.22845e-17  5.74124e-18  5.25999e-17  2.74448e-18  
