0.914002  0.552174  0.357439  0.598601  0.16369  0.594443  0.307693  0.602846  0.501954  0.646593  0.142217  0.762811  0.394442  0.869615  0.253541  0.899006  0.169821  0.827068  0.397536  0.723889  0.425517  0.622358  0.447968  0.602233  0.581653  0.608207  0.308275  0.591691  0.571333  0.518888  
0.898972  0.450918  0.109368  0.525844  0.149264  0.594374  0.254687  0.603084  0.351889  0.598122  0.397987  0.621572  0.395352  0.716874  0.403044  0.80737  0.455365  0.906679  0.532775  0.857221  0.592635  0.742854  0.605676  0.638086  0.600078  0.606625  0.63227  0.624257  0.726417  0.600609  
0.896526  0.43978  0.109368  0.525844  0.138708  0.594374  0.233276  0.603087  0.326986  0.592735  0.396315  0.621572  0.395352  0.716874  0.403044  0.80737  0.455365  0.898212  0.521059  0.857221  0.578113  0.759204  0.605676  0.608553  0.600078  0.606625  0.63227  0.622389  0.708348  0.600738  
0.862516  0.398291  0.38631  0.401062  0.381094  0.396364  0.309625  0.440712  0.203276  0.503447  0.147714  0.578144  0.229724  0.600682  0.321911  0.599606  0.387492  0.611817  0.400853  0.685479  0.407569  0.791066  0.434635  0.866051  0.505136  0.849699  0.575702  0.77093  0.607566  0.668246  
0.850933  0.323037  0.404774  0.423053  0.38339  0.376781  0.306283  0.398099  0.20327  0.4434  0.139908  0.517389  0.159055  0.56692  0.24952  0.600424  0.342709  0.596782  0.395954  0.619871  0.399998  0.698487  0.403441  0.794828  0.444046  0.857264  0.516595  0.823208  0.578615  0.749875  
0.830422  0.168893  0.451368  0.259279  0.408283  0.346911  0.40423  0.397095  0.397085  0.401447  0.301277  0.408173  0.231669  0.447683  0.178653  0.516059  0.158667  0.577009  0.254828  0.598404  0.350714  0.598307  0.373592  0.61789  0.403416  0.691816  0.428337  0.786561  0.44634  0.844366  
0.823997  0.168329  0.453314  0.199144  0.408283  0.302471  0.404276  0.397058  0.401444  0.401446  0.346352  0.408509  0.272395  0.428146  0.178706  0.494087  0.152972  0.577088  0.205017  0.592951  0.302918  0.599364  0.376046  0.600147  0.403415  0.640125  0.404773  0.805618  0.422085  0.834063  
0.799896  0.292855  0.596384  0.204298  0.584898  0.164053  0.468255  0.201371  0.414291  0.290152  0.423848  0.367979  0.408073  0.402151  0.371719  0.403952  0.34496  0.416267  0.208064  0.4642  0.16196  0.533129  0.167728  0.581321  0.292025  0.595514  0.277614  0.597435  0.402924  0.627226  
0.786594  0.378735  0.59439  0.311145  0.587441  0.224393  0.545132  0.171819  0.480804  0.192136  0.423271  0.275294  0.407032  0.355884  0.405083  0.400639  0.380035  0.405742  0.311415  0.415721  0.224872  0.455644  0.170816  0.520798  0.195098  0.573258  0.275684  0.593127  0.357688  0.59468  
0.772426  0.406599  0.608883  0.395187  0.599896  0.347251  0.60002  0.256813  0.561003  0.195381  0.489905  0.189422  0.441381  0.24655  0.412608  0.33362  0.39481  0.405856  0.304972  0.406341  0.34962  0.412467  0.250933  0.436497  0.216543  0.496635  0.194797  0.556239  0.251703  0.594714  
0.758343  0.412992  0.626312  0.407637  0.616531  0.398911  0.581832  0.357991  0.605355  0.283579  0.568599  0.207958  0.525096  0.189343  0.463456  0.239382  0.414857  0.322186  0.407794  0.383033  0.404652  0.408282  0.410892  0.409736  0.282185  0.431584  0.205137  0.481785  0.219679  0.548904  
0.745535  0.471798  0.750245  0.422888  0.687986  0.410044  0.624742  0.410302  0.595968  0.373322  0.590569  0.299491  0.569784  0.223083  0.53585  0.195652  0.46761  0.220472  0.422101  0.310401  0.415103  0.376569  0.375152  0.409616  0.372025  0.417099  0.293085  0.423218  0.224283  0.470315  
0.732589  0.533601  0.800834  0.46334  0.76073  0.426071  0.698685  0.417228  0.631183  0.408891  0.595186  0.374004  0.590102  0.312309  0.577738  0.236171  0.531136  0.206075  0.487551  0.235989  0.427143  0.30077  0.410711  0.3704  0.401829  0.404278  0.379721  0.412489  0.309496  0.42031  
0.718612  0.581936  0.740879  0.54889  0.783076  0.486939  0.764847  0.436629  0.734031  0.413723  0.6376  0.405891  0.587823  0.391527  0.589905  0.331913  0.581839  0.260352  0.530226  0.212358  0.490828  0.221595  0.42907  0.284799  0.412639  0.361067  0.405494  0.39514  0.390836  0.410047  
0.707923  0.588869  0.655999  0.596533  0.725253  0.552439  0.785353  0.490018  0.776506  0.44255  0.716055  0.419422  0.639687  0.411642  0.595852  0.397726  0.587556  0.345381  0.576181  0.258214  0.552164  0.219945  0.494865  0.223666  0.445571  0.292465  0.413389  0.350124  0.41058  0.398247  
0.69336  0.605931  0.606924  0.589242  0.643507  0.58228  0.711078  0.557531  0.767988  0.505983  0.774719  0.455304  0.744444  0.422181  0.653645  0.411885  0.603848  0.409102  0.590191  0.356368  0.582812  0.283082  0.557446  0.232677  0.505074  0.225052  0.449175  0.275104  0.433529  0.346275  
0.681543  0.655665  0.585964  0.605498  0.59463  0.589217  0.633745  0.583277  0.700761  0.564077  0.764788  0.5133  0.771218  0.457445  0.730385  0.422792  0.661795  0.411469  0.608428  0.405411  0.591762  0.36614  0.586281  0.302473  0.561472  0.246364  0.514958  0.229299  0.447931  0.272262  
0.669658  0.723748  0.574511  0.663143  0.57048  0.608482  0.600957  0.587553  0.634161  0.582018  0.694913  0.561204  0.754828  0.51769  0.769053  0.462352  0.725318  0.425082  0.647595  0.411578  0.610237  0.405563  0.586988  0.372572  0.581751  0.307492  0.562771  0.245071  0.515154  0.22985  
0.658115  0.760507  0.533813  0.733656  0.579587  0.669855  0.596373  0.611085  0.610329  0.583631  0.620535  0.580759  0.676398  0.557709  0.712081  0.516767  0.761688  0.47002  0.712497  0.43115  0.669682  0.416993  0.614554  0.408677  0.587586  0.376802  0.582021  0.322573  0.561799  0.258119  
0.646179  0.731916  0.469803  0.758129  0.526817  0.728202  0.567345  0.669133  0.585339  0.61405  0.59021  0.588592  0.615217  0.580954  0.674323  0.563935  0.73239  0.518613  0.754068  0.473082  0.74976  0.433464  0.666057  0.418736  0.617606  0.411145  0.586992  0.381421  0.583202  0.319904  
