0.85852  0.708963  1.82923e-41  9.86279e-28  5.73009e-40  9.98268e-40  1.41889e-16  2.7107e-21  4.73557e-34  4.85977e-42  1.3399e-21  2.42306e-41  1.00447e-45  7.94424e-38  2.34749e-39  3.96281e-17  4.11158e-06  3.72517e-47  1.39788e-36  1.57305e-31  7.70239e-11  3.71611e-49  
0.8578  0.708963  1.82923e-41  8.72809e-28  5.73009e-40  9.98268e-40  1.41889e-16  2.7107e-21  4.73557e-34  4.85977e-42  1.3399e-21  2.42306e-41  1.00447e-45  7.94424e-38  2.34749e-39  3.96281e-17  2.18587e-07  3.72517e-47  1.39788e-36  1.57305e-31  6.11617e-12  3.71611e-49  
0.858385  0.774819  9.06456e-12  5.12398e-11  8.43207e-13  3.72518e-08  8.273e-12  7.8335e-07  1.67237e-08  7.05278e-11  3.18469e-12  5.73233e-09  8.61723e-13  5.2976e-08  1.56016e-11  5.62215e-07  4.37341e-15  1.14636e-06  2.23702e-12  2.43573e-08  4.66174e-08  2.26298e-08  
0.859396  0.251412  9.45233e-19  2.71663e-17  9.19128e-17  4.49313e-18  5.33682e-17  4.3592e-19  0  0  5.32144e-18  0  1.86886e-16  3.99113e-17  1.67473e-17  7.28549e-18  1.67021e-16  5.10278e-18  2.86061e-17  6.05869e-18  2.66402e-19  2.28986e-18  
0.859104  0.804187  2.04008e-07  1.30228e-08  9.25683e-06  2.09208e-08  4.89609e-06  1.62312e-07  6.70816e-09  6.14424e-08  2.75882e-07  5.33878e-08  1.44749e-07  1.48009e-05  2.78584e-07  2.1559e-07  6.35379e-06  2.34722e-07  7.83129e-08  2.14702e-07  4.44116e-07  3.2073e-07  
0.858823  0.65709  3.33483e-12  1.00669e-12  3.89228e-14  6.51477e-13  2.55743e-13  5.14682e-13  3.5153e-13  5.63811e-14  8.40991e-13  6.47437e-13  1.40585e-13  2.59234e-12  2.02305e-13  1.82634e-12  3.18865e-12  6.2109e-14  1.72654e-12  1.44867e-14  5.16041e-14  1.94064e-12  
0.859196  0.744948  8.11159e-07  1.54262e-08  6.92514e-11  1.00799e-09  2.36819e-07  3.95541e-13  2.71107e-12  1.77514e-07  3.75324e-10  1.19123e-07  1.0541e-08  1.19067e-06  1.16338e-07  1.43778e-14  1.5691e-07  1.48597e-12  7.92174e-14  4.0146e-08  2.2515e-13  1.35528e-07  
0.859405  0.188553  3.95117e-17  2.1334e-17  2.45199e-17  3.74176e-18  2.70119e-18  5.92165e-19  0  2.43137e-18  5.04856e-18  0  6.89777e-19  1.95978e-18  1.65851e-17  7.3194e-18  2.34047e-17  6.41803e-18  8.62782e-18  2.29105e-20  5.5451e-16  1.14688e-18  
0.858504  0.82163  1.61512e-12  5.22386e-11  4.94472e-13  5.61824e-08  1.06633e-11  9.59916e-07  9.77285e-09  2.52149e-11  4.38215e-12  5.67385e-09  3.23962e-12  1.65237e-07  1.31617e-11  6.57878e-07  1.08077e-14  1.11818e-06  1.15525e-12  5.9113e-08  4.27904e-08  2.84197e-08  
0.859716  0.68608  2.56902e-12  2.64853e-13  4.38885e-13  0  2.58135e-13  2.06705e-13  1.91855e-14  1.15829e-12  9.92081e-14  4.89986e-17  1.0752e-12  2.28973e-14  1.29469e-13  1.07707e-14  0  1.05262e-13  6.87744e-13  4.01448e-13  6.64535e-14  3.21824e-13  
