1  1  0.400312  0.200277  0.599977  0.399888  0.500118  
0.95011  0.948321  0.499984  0.500035  0.499977  0.500034  0.500018  
0.964695  0.890544  0.500013  0.500038  0.499965  0.499998  0.500005  
0.870259  0.950543  0.500016  0.499992  0.500005  0.500036  0.500021  
0.975436  0.820521  0.499974  0.500019  0.499998  0.500024  0.500053  
0.860231  0.903391  0.499994  0.499993  0.499987  0.500018  0.500033  
0.908152  0.831439  0.499969  0.50001  0.49999  0.500036  0.500035  
0.768365  0.957689  0.500037  0.500004  0.49998  0.500007  0.500013  
0.98304  0.730077  0.499972  0.500007  0.500008  0.499999  0.49999  
0.831169  0.842357  0.499964  0.500001  0.499981  0.500048  0.500016  
0.901655  0.759078  0.500015  0.499987  0.500004  0.500036  0.500024  
0.730835  0.914887  0.499975  0.500012  0.499994  0.500053  0.500031  
0.935464  0.699153  0.500003  0.500003  0.500011  0.499999  0.499995  
0.75251  0.85025  0.500048  0.499975  0.499998  0.499994  0.50001  
0.836142  0.748913  0.500013  0.499993  0.500003  0.500019  0.499989  
0.636597  0.963331  0.500036  0.500015  0.499978  0.500016  0.500024  
0.98796  0.607575  0.499982  0.500005  0.500009  0.500011  0.500005  
0.781012  0.753105  0.500041  0.499979  0.499987  0.500021  0.500002  
0.880991  0.653585  0.500022  0.499999  0.500003  0.499981  0.500013  
0.659755  0.855697  0.49999  0.500016  0.499989  0.500034  0.500047  
0.931014  0.594452  0.500007  0.500026  0.500005  0.499992  0.500018  
0.699492  0.774951  0.50001  0.499994  0.500021  0.50006  0.500003  
0.809513  0.65596  0.500033  0.499984  0.499976  0.499991  0.499995  
0.565328  0.920598  0.499992  0.499994  0.499955  0.500061  0.499999  
0.954566  0.534839  0.500002  0.500042  0.50001  0.499978  0.500031  
0.703231  0.711491  0.500015  0.500007  0.500003  0.500047  0.500005  
0.82484  0.59398  0.500014  0.499994  0.499989  0.499994  0.500009  
0.561152  0.856409  0.499964  0.499994  0.499975  0.50002  0.500015  
0.884312  0.532  0.499995  0.500005  0.500002  0.499998  0.500023  
0.613089  0.75308  0.499971  0.500008  0.499992  0.500024  0.50001  
0.743058  0.608713  0.500034  0.499991  0.499976  0.500005  0.500003  
0.460617  0.962502  0.499945  0.500015  0.500006  0.500064  0.500021  
0.991478  0.438092  0.500011  0.500029  0.499969  0.500025  0.500027  
0.703778  0.604312  0.500009  0.500007  0.500017  0.500015  0.500011  
0.845334  0.493473  0.499999  0.500035  0.499982  0.500024  0.500034  
0.546841  0.746708  0.499976  0.500038  0.499967  0.50004  0.50002  
0.916504  0.436883  0.49999  0.500024  0.499989  0.499997  0.500045  
0.610243  0.641678  0.49998  0.500003  0.500006  0.500014  0.499992  
0.759759  0.505388  0.499999  0.500052  0.499961  0.500037  0.500023  
0.444022  0.846043  0.499967  0.500012  0.500017  0.500046  0.500022  
0.950739  0.386431  0.500032  0.500059  0.500028  0.500034  0.50004  
0.630118  0.571391  0.500035  0.499998  0.500023  0.500009  0.500014  
0.788152  0.446894  0.500011  0.500015  0.499932  0.500016  0.500025  
0.456813  0.753755  0.500035  0.500029  0.499984  0.50002  0.50002  
0.865209  0.389089  0.500022  0.500032  0.499958  0.499965  0.500024  
0.527963  0.622928  0.500008  0.499989  0.499998  0.499984  0.500017  
0.692676  0.464035  0.499988  0.500007  0.499986  0.500015  0.499986  
0.34629  0.90766  0.500004  0.499997  0.499991  0.499999  0.500029  
0.968028  0.317441  0.500015  0.499998  0.499975  0.500037  0.499997  
0.617328  0.486808  0.500035  0.500002  0.500012  0.499992  0.500021  
0.790491  0.370632  0.500012  0.500039  0.499969  0.499961  0.500002  
0.430277  0.662567  0.49998  0.499954  0.500017  0.500016  0.500001  
