1.10569  0.411375  
1.10483  0.411694  
1.10483  0.411694  
1.10483  0.411694  
1.10483  0.411694  
1.10483  0.411694  
1.10483  0.411694  
1.10483  0.411694  
1.10483  0.411694  
1.10483  0.411694  
1.10483  0.411694  
1.10483  0.411694  
1.10483  0.411694  
1.00102  0.519279  
1.00102  0.519279  
0.995752  0.521056  
0.995752  0.521056  
0.995752  0.521056  
0.995752  0.521056  
0.995752  0.521056  
0.995752  0.521056  
0.995752  0.521056  
0.995752  0.521056  
0.995752  0.521056  
0.995752  0.521056  
0.995752  0.521056  
0.995752  0.521056  
0.995752  0.521056  
0.995752  0.521056  
0.995752  0.521056  
0.995752  0.521056  
0.995752  0.521056  
0.995752  0.521056  
0.995752  0.521056  
0.995752  0.521056  
0.995752  0.521056  
0.995752  0.521056  
0.995752  0.521056  
0.995752  0.521056  
0.917966  0.825082  
0.917966  0.825082  
0.917966  0.825082  
0.917966  0.825082  
0.917963  0.825085  
0.917963  0.825085  
0.917963  0.825085  
0.917963  0.825085  
0.837624  0.910066  
0.837624  0.910066  
0.837624  0.910066  
0.837624  0.910066  
0.837624  0.910067  
0.837624  0.910067  
0.837624  0.910067  
0.837624  0.910067  
0.837624  0.910067  
0.837624  0.910067  
0.428642  1.04505  
0.428642  1.04505  
0.428642  1.04505  
0.428642  1.04505  
0.428642  1.04505  
0.428642  1.04505  
0.428642  1.04505  
0.428642  1.04505  
0.428642  1.04505  
0.428642  1.04505  
0.428642  1.04505  
0.428642  1.04505  
0.428642  1.04505  
0.428642  1.04505  
0.428642  1.04505  
0.428642  1.04505  
0.428642  1.04505  
0.428642  1.04505  
0.428642  1.04505  
0.428642  1.04505  
0.428642  1.04505  
0.428642  1.04505  
0.428642  1.04505  
0.428642  1.04505  
0.428642  1.04505  
0.428642  1.04505  
0.428642  1.04505  
0.428642  1.04505  
0.428642  1.04505  
0.428642  1.04505  
0.428642  1.04505  
0.428642  1.04505  
0.428642  1.04505  
0.428642  1.04505  
0.428642  1.04505  
0.428642  1.04505  
0.348302  1.3901  
0.348302  1.3901  
0.348302  1.3901  
0.348302  1.3901  
0.348302  1.3901  
0.348302  1.3901  
0.348302  1.3901  
