2  8.68362e-16  9.90827e-16  
1.99889  0.110951  0.11095  
1.99602  0.246362  0.0821207  
1.99659  0.104472  0.313421  
1.98806  0.434501  0.0620714  
1.99353  0.215115  0.358524  
1.9882  0.402762  0.24166  
1.9886  0.089347  0.625431  
1.96667  0.726511  0.0484341  
1.98495  0.371845  0.478089  
1.97301  0.626762  0.284891  
1.98011  0.184078  0.797673  
1.95425  0.840803  0.194031  
1.97602  0.347872  0.765323  
1.96512  0.660276  0.51355  
1.96178  0.0774345  1.16152  
1.90336  1.22811  0.0396162  
1.95891  0.643636  0.729452  
1.92918  1.02086  0.399464  
1.95408  0.329996  1.17856  
1.89148  1.28993  0.238875  
1.94691  0.565603  1.07979  
1.92189  1.00712  0.689083  
1.9252  0.166173  1.60634  
1.83346  1.59423  0.164919  
1.92425  0.781008  1.14147  
1.88102  1.28309  0.672096  
1.90736  0.322063  1.73914  
1.82647  1.60206  0.448577  
1.9027  0.62388  1.59436  
1.87398  1.20451  1.0628  
1.85327  0.0717562  2.25317  
1.68422  2.15711  0.0342396  
1.85662  1.21284  1.29109  
1.76879  1.81494  0.656469  
1.85282  0.628472  2.05301  
1.67867  2.16163  0.353721  
1.83537  1.02323  1.82402  
1.76569  1.72752  1.10738  
1.78775  0.324875  2.64541  
1.56667  2.48245  0.210376  
1.78303  1.33776  1.83322  
1.67696  2.07265  1.01222  
1.75233  0.573113  2.76137  
1.56527  2.45473  0.625717  
1.74145  1.05249  2.49273  
1.67094  1.9241  1.59425  
1.64322  0.167268  3.41111  
1.36287  2.92595  0.143896  
1.65555  1.74853  2.11029  
1.50091  2.54479  1.07446  
1.63101  0.826771  3.2435  
1.35922  2.90661  0.60326  
1.60594  1.40889  2.88487  
1.49412  2.39108  1.74485  
1.49544  0.334939  3.95229  
1.20389  3.18352  0.390956  
1.51092  1.81649  2.83373  
1.35144  2.76182  1.54932  
1.43139  0.665944  4.06966  
1.19579  3.14155  0.961695  
1.41981  1.34348  3.71431  
1.32863  2.53393  2.38035  
1.24262  0.0741693  4.70007  
0.901447  3.57061  0.0281149  
1.25491  2.5662  2.64767  
1.03809  3.33086  1.15703  
1.24224  1.35513  4.24026  
0.878506  3.57487  0.547502  
1.17931  2.12099  3.65533  
1.01071  3.18971  1.97843  
1.05822  0.662834  4.99335  
0.717746  3.72881  0.282008  
1.02276  2.57439  3.41692  
0.831427  3.47072  1.63563  
0.948252  1.09935  5.01879  
0.680436  3.71309  0.901229  
0.900595  1.96174  4.47678  
0.776756  3.24983  2.60901  
0.73707  0.321467  5.5568  
0.478644  3.88234  0.157818  
0.712292  2.94769  3.4473  
0.546671  3.71366  1.50995  
0.653126  1.40713  5.26372  
0.424122  3.87599  0.760709  
0.584465  2.31246  4.57114  
0.471814  3.51641  2.48493  
0.458008  0.543731  5.78333  
0.291658  3.94605  0.446075  
0.416944  2.75726  4.16292  
0.311719  3.71584  2.01461  
0.326479  0.99828  5.72699  
0.216525  3.90277  1.14323  
0.265012  1.94904  5.17887  
0.205767  3.40127  3.09668  
0.160759  0.14344  5.97671  
0.0861356  3.99578  0.0958979  
0.105532  3.22281  3.5398  
0.0559576  3.87823  1.45955  
0.0375248  1.60881  5.49215  
