2  4  5.07553e-53  8  3.50035  4.19959  4.89959  5.60058  6.29945  7.00152  7.69931  8.40083  9.10221  9.79991  10.4989  11.1994  11.9019  12.5996  13.2998  13.9985  14.6974  15.4011  16.0989  16.8028  
1.99838  3.99987  0.00236243  7.99351  3.50028  4.19991  4.89975  5.59987  6.29998  7.00099  7.70105  8.40037  9.1013  9.79961  10.4997  11.2002  11.9016  12.5994  13.3007  13.9992  14.7008  15.4018  16.0991  16.8013  
1.99547  3.9988  0.000886554  7.99986  3.50024  4.1999  4.89976  5.5999  6.30002  7.00104  7.70105  8.40028  9.10127  9.79961  10.4997  11.2  11.9016  12.5993  13.3006  13.9991  14.7007  15.4013  16.0993  16.8023  
1.99419  3.99907  0.00161997  7.99996  3.50026  4.1999  4.89976  5.59993  6.3  7.00093  7.70104  8.40029  9.10126  9.79959  10.4998  11.2001  11.9016  12.5993  13.3008  13.9991  14.7006  15.4016  16.0993  16.8019  
1.99317  3.99837  0.000935305  7.99557  3.50025  4.19989  4.89975  5.59984  6.29997  7.00094  7.70098  8.40025  9.10148  9.79961  10.4998  11.2  11.9016  12.5993  13.3008  13.9993  14.7008  15.4016  16.0993  16.8022  
1.99953  3.99877  0.000472856  7.84649  3.50017  4.19993  4.8998  5.60004  6.30015  7.00117  7.70132  8.40027  9.10061  9.7996  10.4996  11.1997  11.9016  12.5994  13.2999  13.9989  14.7006  15.4005  16.0995  16.8032  
1.99583  3.99822  0.00036175  7.96917  3.50021  4.1999  4.89977  5.5999  6.30004  7.00106  7.70112  8.40024  9.10116  9.79962  10.4997  11.1998  11.9016  12.5994  13.3003  13.9992  14.7008  15.401  16.0994  16.8029  
1.99604  3.99942  0.000973454  7.85254  3.50021  4.19993  4.8998  5.60007  6.30014  7.00098  7.70125  8.4003  9.10069  9.79954  10.4998  11.1999  11.9016  12.5992  13.3001  13.9988  14.7004  15.4011  16.0994  16.8024  
1.99671  3.99934  0.00357564  7.85872  3.50026  4.19992  4.89978  5.60007  6.30005  7.00082  7.70121  8.40034  9.10082  9.79957  10.4998  11.1999  11.9016  12.5993  13.3008  13.999  14.7004  15.4019  16.0993  16.8016  
1.99999  3.99798  0.00210869  7.79606  3.50018  4.19992  4.89979  5.59999  6.30012  7.00114  7.70132  8.40026  9.10071  9.79962  10.4997  11.1995  11.9016  12.5995  13.2998  13.9991  14.7007  15.4007  16.0995  16.8031  
1.99301  3.99929  0.00310988  7.80817  3.50025  4.19993  4.89979  5.60003  6.30009  7.00075  7.70119  8.40032  9.10086  9.79949  10.4999  11.2001  11.9016  12.5991  13.3003  13.9989  14.7003  15.4017  16.0993  16.8014  
1.99918  3.99862  0.000299324  7.93967  3.50018  4.19992  4.8998  5.60007  6.30013  7.0011  7.70127  8.40026  9.1006  9.79958  10.4997  11.1998  11.9016  12.5993  13.3001  13.9989  14.7005  15.4007  16.0995  16.8031  
1.99752  3.99721  0.00102006  7.93746  3.5002  4.19993  4.89979  5.60009  6.30004  7.00101  7.70123  8.4003  9.10067  9.79953  10.4996  11.1999  11.9016  12.5992  13.3002  13.9989  14.7005  15.401  16.0994  16.8023  
1.99598  3.99691  0.001932  7.88704  3.50023  4.19991  4.89978  5.60005  6.30001  7.00099  7.70118  8.40033  9.10086  9.79959  10.4996  11.1999  11.9016  12.5994  13.3006  13.999  14.7007  15.4014  16.0993  16.8021  
1.99115  3.99876  0.00405493  7.64375  3.5003  4.19992  4.89976  5.59997  6.29987  7.00066  7.7011  8.40042  9.10132  9.79946  10.4998  11.2002  11.9016  12.5992  13.3006  13.9992  14.7008  15.4026  16.099  16.7995  
1.99345  3.99716  0.00271438  7.78089  3.50024  4.19991  4.89976  5.59987  6.30003  7.00086  7.70113  8.40028  9.10128  9.79955  10.4999  11.1999  11.9016  12.5993  13.3002  13.9992  14.7007  15.4016  16.0993  16.8016  
1.994  3.99526  0.00268584  7.70653  3.50027  4.19992  4.89976  5.60006  6.29973  7.00082  7.7011  8.40044  9.1012  9.79945  10.4995  11.2002  11.9016  12.5993  13.3007  13.9991  14.701  15.4022  16.0989  16.7995  
1.99165  3.99924  0.00448055  7.62249  3.5003  4.1999  4.89976  5.59999  6.30022  7.00077  7.70105  8.40038  9.10101  9.79973  10.4998  11.2  11.9016  12.5994  13.3014  13.999  14.7002  15.4022  16.0992  16.8024  
1.99997  3.95265  1.76733e-05  7.96084  3.50018  4.19991  4.89978  5.6001  6.29954  7.00135  7.70124  8.4003  9.10103  9.79955  10.499  11.1995  11.9015  12.5997  13.3003  13.9993  14.7019  15.401  16.0993  16.8016  
1.99177  3.99992  0.00359514  7.76212  3.50027  4.19991  4.89977  5.59986  6.30012  7.0007  7.70116  8.40029  9.10125  9.79952  10.5001  11.2001  11.9016  12.5992  13.3002  13.9991  14.7004  15.402  16.0993  16.801  
1.99234  3.92531  0.000114654  7.92375  3.50021  4.19995  4.89972  5.59997  6.30046  7.00076  7.70098  8.40051  9.10114  9.79992  10.4992  11.2003  11.9017  12.5995  13.3007  13.9996  14.7011  15.4012  16.0996  16.8012  
1.9993  3.96074  0.000615428  7.94295  3.50015  4.1999  4.89977  5.59999  6.29985  7.00142  7.70118  8.40021  9.10099  9.79968  10.4993  11.1993  11.9015  12.5997  13.3003  13.9993  14.7014  15.4003  16.0995  16.8038  
1.99831  3.94391  0.000702061  7.92467  3.50012  4.19989  4.89976  5.59983  6.30014  7.00154  7.70107  8.40018  9.10102  9.79981  10.4993  11.1991  11.9015  12.5996  13.2998  13.9995  14.7013  15.3995  16.0995  16.8036  
1.99944  3.96099  0.000686423  7.92447  3.50016  4.19989  4.89976  5.59993  6.29982  7.00144  7.70113  8.40021  9.10106  9.7997  10.4992  11.1994  11.9015  12.5997  13.3002  13.9994  14.7016  15.4003  16.0994  16.8037  
1.99244  3.8612  0.000616909  7.79846  3.5002  4.1999  4.89976  5.59987  6.30059  7.00078  7.70099  8.40022  9.10074  9.79981  10.5001  11.1997  11.9016  12.5992  13.3007  13.999  14.7  15.4011  16.0995  16.7999  
1.98557  3.88724  0.000294001  7.85579  3.50031  4.19998  4.89967  5.59994  6.3009  7.00019  7.70082  8.40078  9.10133  9.8001  10.4993  11.2011  11.9019  12.5993  13.3013  13.9997  14.7007  15.4025  16.0996  16.7996  
1.98576  3.8846  0.00209176  7.80702  3.50034  4.19997  4.89968  5.59993  6.30072  7.00028  7.70085  8.40076  9.10136  9.80004  10.4994  11.2011  11.9019  12.5994  13.3017  13.9996  14.7006  15.4028  16.0994  16.8007  
1.99281  3.85592  0.00898769  7.70092  3.50026  4.19987  4.89978  5.59986  6.30023  7.00096  7.70106  8.40017  9.10081  9.79969  10.5003  11.1995  11.9015  12.5993  13.3014  13.9987  14.6998  15.4018  16.0992  16.8021  
1.99149  3.82269  0.012663  7.53537  3.50033  4.19988  4.89977  5.59959  6.30097  7.00112  7.70116  8.40028  9.10097  9.79998  10.5007  11.2005  11.9016  12.5998  13.3028  13.9984  14.6994  15.402  16.0997  16.8026  
1.98944  3.81575  0.00892232  7.75989  3.50036  4.19997  4.89969  5.60001  6.30074  7.00005  7.70069  8.40074  9.10144  9.79974  10.4995  11.2012  11.9019  12.599  13.3019  13.9995  14.7001  15.4034  16.0992  16.801  
1.96104  3.668  0.0138639  7.77546  3.50025  4.19995  4.89971  5.59992  6.30146  7.00027  7.70052  8.40049  9.10096  9.79962  10.5  11.2006  11.9018  12.5984  13.3016  13.9992  14.6983  15.4016  16.0994  16.8035  
1.97925  3.99448  0.0599553  7.36363  3.50032  4.19982  4.89981  5.59944  6.30067  7.00238  7.70126  8.40017  9.10178  9.79996  10.4993  11.1999  11.9015  12.6009  13.3001  13.9989  14.703  15.4001  16.1002  16.8013  
1.96254  3.75714  0.0182456  7.72181  3.50026  4.1999  4.89976  5.59994  6.3009  7.00063  7.70063  8.40025  9.1009  9.79933  10.5002  11.1998  11.9016  12.5985  13.3013  13.9989  14.6986  15.4016  16.0991  16.803  
1.9931  3.9674  0.040277  7.30919  3.50036  4.19976  4.89987  5.5994  6.29983  7.00282  7.70161  8.39994  9.10174  9.79982  10.4996  11.1993  11.9012  12.6014  13.2997  13.9984  14.7041  15.4006  16.0999  16.7998  
1.98854  3.94082  0.0314727  7.46461  3.50032  4.19982  4.89981  5.59957  6.30037  7.00197  7.70124  8.40012  9.10148  9.79975  10.4998  11.1997  11.9014  12.6004  13.3004  13.9987  14.7022  15.4009  16.0998  16.801  
1.99211  3.9492  0.0224038  7.55425  3.50026  4.19984  4.89979  5.59944  6.3008  7.00213  7.70135  8.40019  9.1013  9.80024  10.4997  11.1999  11.9015  12.6007  13.3003  13.9988  14.7022  15.3997  16.1002  16.8015  
1.81879  3.99888  0.226354  7.64502  3.50046  4.20001  4.89971  5.60038  6.30006  7.0002  7.70111  8.4009  9.10135  9.7998  10.499  11.2021  11.9019  12.5997  13.2991  13.9994  14.703  15.3999  16.1001  16.8002  
1.89362  3.75495  0.0335948  7.84261  3.50035  4.19994  4.89973  5.59998  6.3008  7.00116  7.70118  8.40046  9.10019  9.80089  10.5  11.2015  11.9017  12.6001  13.3017  13.9983  14.7011  15.3998  16.1007  16.803  
1.99967  3.74644  0.0465967  7.06005  3.50059  4.19979  4.89986  5.59969  6.30088  7.00149  7.70146  8.40025  9.10091  9.79974  10.5021  11.1997  11.9014  12.5998  13.3005  13.9982  14.7009  15.403  16.0992  16.7988  
1.9246  3.73768  0.106958  7.5223  3.50031  4.19991  4.89978  5.60011  6.30112  7.00023  7.70073  8.40059  9.10179  9.79885  10.5005  11.2009  11.9019  12.5987  13.301  13.9989  14.6995  15.4028  16.0994  16.8033  
