0  0  0  3.29597e-17  0  2.09083e-266  2.77058e-294  1.04083e-17  3.71363e-44  3.65046e-158  0  
0.00642967  6.48903e-73  1.70018e-69  2.3931e-74  2.31724e-68  3.79376e-73  2.05181e-75  4.8871e-84  8.11358e-71  2.85062e-67  0  
0.0129891  4.39387e-73  1.08117e-69  1.56635e-72  1.43134e-68  2.34318e-73  8.37572e-74  1.68195e-83  4.19518e-67  1.76108e-67  0  
0.0196826  6.22522e-73  1.61029e-69  2.9684e-74  2.19154e-68  3.58884e-73  2.11894e-74  7.43386e-84  5.64314e-69  2.69538e-67  0  
0.0265094  6.42712e-73  1.61186e-69  2.40476e-73  2.14776e-68  3.51673e-73  5.95061e-69  2.03752e-81  5.07413e-66  2.64201e-67  0  
0.0334751  3.2394e-73  3.09494e-70  3.16397e-72  3.75237e-69  6.1067e-74  2.45826e-73  1.1019e-81  2.05347e-65  4.63648e-68  0  
0.0405802  3.37439e-73  3.84625e-70  3.51418e-72  4.48012e-69  7.32283e-74  3.45951e-71  2.21929e-81  4.05167e-65  5.51746e-68  0  
0.047827  3.64321e-73  3.12636e-70  3.58556e-72  2.8767e-69  4.66458e-74  1.19014e-68  5.16206e-81  3.06717e-65  3.56904e-68  0  
0.0552175  2.71178e-73  1.29717e-70  4.30077e-72  1.23831e-69  2.00823e-74  3.45711e-71  3.27424e-81  6.05327e-65  1.53184e-68  0  
0.0627571  3.92395e-73  2.36233e-70  2.67485e-72  2.12625e-69  3.46218e-74  8.23882e-65  1.68152e-80  2.25677e-65  2.62463e-68  0  
0.0704453  1.45693e-73  3.62926e-71  5.39353e-72  4.62177e-71  3.10753e-76  2.51902e-71  2.86035e-81  8.5572e-65  4.83381e-70  0  
0.0782826  1.1335e-73  1.25787e-70  5.77107e-72  3.34802e-70  7.10271e-75  2.13294e-71  4.33428e-81  8.07502e-65  1.51441e-71  0  
0.0862786  1.37546e-73  3.36852e-71  2.70863e-73  1.24501e-69  1.16842e-74  1.15411e-64  4.64048e-82  4.02327e-65  1.91153e-68  0  
0.0944272  1.4699e-73  2.09648e-70  4.22713e-72  1.00341e-69  2.11153e-74  5.77054e-65  7.18473e-81  5.80806e-65  6.72998e-69  0  
0.102735  2.12973e-73  2.04015e-70  2.30564e-72  1.54602e-69  2.8336e-74  1.15411e-64  8.56125e-81  4.02327e-65  2.00022e-68  0  
0.111198  3.74355e-64  1.26115e-70  3.16997e-73  6.89963e-70  1.96725e-74  7.75999e-65  1.15292e-67  3.94322e-65  1.26741e-68  0  
0.119825  1.62812e-63  1.99486e-70  1.88943e-72  1.63216e-69  3.99544e-75  9.9464e-66  2.40029e-68  7.59928e-65  2.29327e-69  0  
0.128613  2.98725e-63  1.53843e-70  9.60152e-75  8.40921e-72  8.82663e-75  1.98945e-65  2.29582e-67  9.75789e-65  2.7859e-69  0  
0.137564  5.22579e-63  2.5947e-70  1.69085e-72  1.82911e-70  6.64419e-75  5.54678e-74  2.2858e-67  1.56526e-64  2.25831e-70  0  
0.146679  2.53952e-62  1.58025e-72  3.82204e-77  1.3213e-73  6.51746e-72  8.07195e-70  1.3521e-65  2.2339e-64  3.7973e-72  0  
0.155958  2.09006e-63  1.13404e-65  2.72498e-70  3.33676e-62  7.65566e-71  4.29724e-66  2.67157e-65  1.03e-64  4.00669e-64  1.30686e-71  
0.165403  2.28296e-62  9.07758e-71  5.3214e-76  2.58313e-72  4.28329e-71  8.50809e-69  1.34067e-65  1.64231e-64  1.12051e-71  0  
0.175013  9.44688e-65  1.69368e-63  4.04598e-70  5.96732e-62  7.26375e-71  6.4532e-66  1.18484e-84  3.82084e-65  5.89337e-64  1.83837e-71  
0.184787  2.17872e-62  1.11639e-70  9.61277e-76  4.67832e-72  4.27282e-71  1.09523e-66  4.88985e-68  1.16663e-64  2.82484e-69  0  
0.194726  5.27341e-66  1.69368e-63  4.04599e-70  5.96732e-62  7.63473e-71  9.19956e-66  8.55855e-85  7.86501e-66  5.89339e-64  1.83837e-71  
0.204831  2.74833e-62  3.50484e-71  4.47942e-78  1.30633e-72  4.99525e-71  4.75285e-62  1.12465e-67  9.80903e-65  2.75169e-71  0  
0.2151  1.14867e-62  1.54866e-68  2.37142e-73  5.1813e-62  8.7086e-71  9.50612e-62  1.27132e-67  1.06216e-66  2.04494e-67  2.71995e-75  
0.225528  1.29675e-62  6.12545e-71  1.98101e-72  1.17567e-68  7.99746e-74  2.3717e-65  2.15824e-72  1.33824e-64  5.25212e-68  2.93195e-76  
0.236116  7.79851e-64  3.13044e-68  1.09529e-72  5.1813e-62  9.54774e-71  9.5081e-62  2.24399e-67  1.26012e-66  2.85009e-67  3.59137e-75  
0.246861  4.36239e-63  1.20054e-67  3.15601e-72  7.82912e-70  4.49904e-70  4.97321e-66  2.7434e-63  1.77141e-64  2.77854e-65  5.57125e-75  
0.257762  2.84835e-62  1.4084e-70  2.52225e-74  1.78415e-68  1.07901e-74  1.0703e-72  2.46924e-71  6.02505e-65  1.01453e-66  7.04176e-76  
