1  1.56435e-10  4.63109e-07  1.77842e-12  0.999317  8.7533e-14  1.73108e-12  8.73694e-16  0.776643  1.75937e-11  0.995292  6.63989e-08  0.000687917  2.92128e-11  0.00109993  2.54335e-09  0.801592  0.737763  0.230065  5.10415e-14  1  1  0.999996  2.02607e-14  3.31673e-07  3.63929e-07  7.05809e-07  1  0.999999  2.97998e-12  
0.996944  3.60184e-05  3.09598e-06  0.000374342  3.08733e-09  0.000118856  3.89321e-06  0.0181561  0.693522  5.24464e-05  2.67692e-07  3.35156e-05  3.06422e-07  0.000129597  3.06556e-05  0.00120043  0.747272  1.05487e-05  3.29325e-07  0.000109382  0.999998  0.990424  0.999957  9.09755e-05  0.000123808  0.0188024  3.05918e-05  1  0.999973  0.00193445  
0.992853  0.00173426  3.20771e-06  0.00656373  1.52841e-07  0.00125177  7.44993e-07  0.0121414  0.680304  0.00104124  4.99295e-08  0.0171043  2.08855e-07  0.0354483  4.52885e-05  0.00272613  0.749289  0.00061931  4.39336e-06  0.00256263  0.999999  0.993778  0.999992  0.000266951  5.02007e-06  0.009222  1.87375e-05  0.99977  0.999986  0.0210028  
0.988832  0.000627532  1.31086e-06  0.00952923  6.32527e-07  0.000140337  1.56136e-06  0.000506526  0.667091  2.88815e-05  3.16048e-09  0.0282209  2.70646e-07  0.0199867  2.47219e-10  1.14527e-05  0.75045  0.0011142  6.60591e-06  0.00459209  1  0.99993  1  0.000667  3.83363e-06  0.00280988  5.94262e-08  0.995647  0.999999  6.0763e-06  
0.984926  0.0017217  7.38022e-05  0.00926897  4.33618e-07  0.00293634  8.89906e-06  0.00323149  0.652853  0.0215418  1.91953e-06  0.0250956  5.57249e-08  0.040652  2.99854e-05  0.0102594  0.749436  0.0054687  4.7433e-06  0.0247903  1  0.998741  0.999996  0.00199358  3.04534e-05  8.16964e-05  3.45646e-06  0.999674  1  0.0205828  
0.981091  1.08896e-05  0.000474999  0.00578483  6.33677e-07  0.003488  2.63739e-07  0.000336226  0.63862  0.0431504  3.20834e-06  0.016016  1.62135e-10  0.0105369  4.92946e-08  0.011986  0.747568  0.00970932  1.0292e-06  0.0352396  1  0.99999  0.999966  0.00933284  0.000302238  0.000521834  2.96634e-08  0.999188  1  0.0287359  
0.982487  0.968627  0.999995  0.999678  0.00119526  0.995358  0.598332  0.999779  1.95777e-05  0.998098  1.78474e-05  0.98899  0.00221979  0.729845  0.999994  0.0307814  0.000146974  0.0743294  0.000915639  0.745058  0.00021215  0.00638675  7.7812e-05  0.707672  0.688769  3.72169e-05  0.999923  0.000373485  0.0106296  0.999789  
0.970368  0.997237  0.999967  0.999853  9.47524e-06  0.999935  0.544679  0.995782  2.56856e-05  0.999055  2.49773e-05  0.995129  0.000327927  0.700687  0.999968  0.00794273  0.00016166  0.00162436  0.00415067  0.749781  0.000344261  0.0283264  0.000547214  0.732787  0.721601  0.0013483  0.99999  0.00320246  0.010216  0.995738  
0.962522  0.998146  0.99983  0.99185  4.88098e-06  0.998991  0.506497  0.997024  1.28798e-05  0.997967  2.48102e-05  0.996003  0.000164787  0.671482  0.999985  0.0191361  7.82058e-06  0.0426206  6.06642e-06  0.741955  0.000172169  0.0187523  0.000285572  0.741707  0.734703  0.00136119  0.999995  0.00171814  0.00419312  0.995298  
0.954676  0.999054  0.999734  0.997784  2.86708e-07  0.998048  0.468315  0.998265  7.40522e-08  0.99933  2.72138e-05  0.998332  1.64679e-06  0.642276  0.999975  0.0303295  2.36581e-06  0.0578944  1.88476e-05  0.73413  7.63766e-08  0.00301366  2.01083e-05  0.750627  0.74542  0.00137408  1  0.000233809  1.45695e-05  0.994859  
