0.859406  0.143412  4.00966e-17  1.88834e-10  1.07747e-09  2.36398e-09  1.07467e-14  6.91545e-16  7.57765e-27  2.07216e-17  1.62172e-20  7.51222e-14  2.40908e-27  9.11308e-15  7.4082e-19  6.3417e-18  6.46193e-15  1.47742e-16  5.17204e-14  2.13912e-16  2.23481e-19  4.99875e-17  
0.859406  0.143412  4.00966e-17  1.88834e-10  1.07747e-09  2.36398e-09  1.07467e-14  6.91545e-16  7.57765e-27  2.07216e-17  1.62172e-20  7.51222e-14  2.40908e-27  9.11308e-15  7.4082e-19  6.3417e-18  6.46193e-15  1.47742e-16  5.17204e-14  2.13912e-16  2.23481e-19  4.99875e-17  
0.859226  0.18396  2.38076e-17  1.48109e-10  1.08703e-09  2.97508e-09  3.85828e-15  2.31018e-16  7.57765e-27  1.65761e-17  1.46602e-20  3.64937e-09  2.91483e-28  9.09943e-15  3.342e-19  2.91099e-18  3.85379e-15  1.60032e-16  1.43327e-14  7.64657e-17  5.10408e-21  2.46232e-17  
0.859339  0.089866  1.92871e-140  1.43878e-10  2.90324e-17  8.80588e-128  2.29634e-21  1.02602e-16  4.87397e-24  4.67663e-17  5.84224e-17  2.88384e-18  2.63191e-16  2.8507e-136  7.24003e-135  5.86767e-148  1.92257e-16  1.44453e-137  2.29316e-125  4.90053e-18  1.93015e-16  6.6424e-17  
0.859091  0.205555  4.67271e-07  5.99709e-09  1.192e-10  6.63563e-09  2.51812e-11  7.72917e-16  7.46125e-08  7.34474e-14  3.46812e-08  1.36786e-06  4.27804e-07  1.32861e-07  3.27673e-07  2.94789e-08  2.93106e-10  2.89281e-08  3.13757e-09  1.71413e-09  1.77831e-07  3.7921e-08  
0.858797  0.119569  8.14258e-12  4.29786e-09  3.99844e-10  3.22465e-10  5.60747e-10  4.70993e-11  2.78061e-114  1.76637e-08  3.11399e-21  2.4129e-09  2.0493e-09  2.72977e-17  8.13241e-19  6.86143e-18  8.36323e-11  2.63626e-18  5.42406e-11  5.9042e-09  2.54024e-09  5.07285e-17  
0.839472  0.170126  5.84757e-17  5.85098e-07  1.32384e-06  2.8058e-09  8.80704e-09  5.2895e-07  2.99793e-11  1.52771e-06  2.7553e-06  9.45509e-09  4.20887e-09  9.59858e-08  2.76739e-07  3.82861e-08  3.91855e-07  1.81132e-18  4.07007e-08  2.39218e-07  4.49379e-07  3.609e-10  
0.860031  0.0504593  1.07324e-08  9.81933e-10  1.63455e-08  2.54062e-07  5.08895e-10  2.97335e-06  3.11005e-08  5.556e-07  8.66252e-09  2.64991e-06  9.1355e-07  1.03806e-07  3.15487e-07  7.95749e-09  7.09269e-10  1.42516e-11  1.23761e-10  7.91253e-08  1.20975e-07  2.47941e-07  
0.836364  0.250842  7.43695e-17  9.86672e-15  3.48607e-14  3.55348e-14  1.96514e-12  2.38538e-12  6.8533e-14  2.41214e-13  2.36846e-14  1.60797e-13  2.41186e-13  4.82614e-13  4.90783e-13  1.06231e-12  2.99532e-14  1.66899e-14  7.30827e-13  1.41613e-14  3.03454e-14  4.11566e-16  
0.815553  0.152763  2.11853e-06  1.90847e-05  8.92081e-07  2.66475e-05  4.14665e-06  1.08114e-06  9.74351e-12  1.74588e-05  5.5962e-05  9.96515e-08  7.85857e-06  6.47714e-08  1.11571e-05  2.39151e-05  2.86659e-06  3.54991e-06  1.98743e-06  3.29084e-07  1.35536e-06  5.01692e-05  
0.80385  0.251717  6.27442e-07  1.30442e-07  2.96307e-07  5.12957e-08  5.24574e-07  1.08406e-07  7.87058e-07  1.03349e-08  1.94958e-06  1.37703e-10  7.89434e-07  8.409e-07  1.5205e-07  1.49618e-08  2.02298e-07  1.94502e-07  9.29781e-07  8.1116e-06  4.06728e-07  1.03881e-07  
0.829071  0.0770988  1.80025e-06  2.51821e-06  1.32796e-06  7.45691e-06  2.48783e-07  1.4404e-06  3.88422e-05  4.79933e-07  1.60368e-05  2.94591e-06  1.13636e-05  7.96605e-09  5.3471e-07  3.92734e-06  3.54526e-05  3.08083e-05  1.78595e-06  1.43864e-08  1.03989e-07  3.09787e-07  
0.813313  0.251006  1.11473e-12  1.81585e-08  4.30223e-08  1.65462e-08  3.37463e-07  3.39764e-16  2.42682e-15  1.33166e-13  2.43651e-19  1.59554e-13  1.32543e-13  6.08731e-08  2.69652e-11  3.36786e-08  3.09127e-20  6.6984e-08  4.2729e-09  1.87531e-10  4.75586e-18  6.28586e-20  
0.794655  0.139718  1.0497e-06  4.1403e-08  4.75823e-20  1.28987e-07  6.75818e-08  1.89924e-08  2.71743e-116  4.38967e-07  2.11314e-08  2.72333e-08  3.34456e-07  2.15077e-07  1.07919e-18  4.63569e-07  1.1791e-07  1.82457e-18  5.72542e-07  2.25248e-06  5.17977e-08  9.80536e-08  
0.784583  0.251757  3.92223e-07  1.64616e-07  9.91134e-07  8.76826e-08  2.47305e-06  6.9154e-09  3.39965e-08  5.90225e-08  2.016e-06  7.24094e-08  3.5634e-07  4.97425e-07  1.41814e-07  3.31251e-07  1.03479e-07  2.3951e-07  2.25144e-07  3.28557e-08  1.39867e-07  3.08828e-07  
0.809825  0.0319953  1.80217e-06  1.34064e-07  4.13206e-06  1.05792e-06  2.15647e-10  1.98379e-07  2.60883e-05  3.12512e-07  4.54735e-10  2.09038e-05  8.91179e-18  1.34187e-05  2.45974e-05  1.32768e-06  1.70784e-05  1.70111e-06  0.000126423  7.99519e-06  1.6109e-05  5.97222e-06  
0.838216  0.25133  1.16039e-12  6.06762e-08  4.76366e-07  1.74911e-08  5.81784e-07  4.40545e-13  9.0875e-15  1.19029e-14  3.58313e-20  1.24388e-15  3.36201e-14  2.80192e-07  4.15757e-10  7.38227e-09  2.37815e-16  6.68494e-08  1.16203e-09  3.32477e-08  5.70324e-15  2.53644e-17  
