0.859397  3.07464e-12  8.67906e-13  9.39603e-10  1.27408e-11  5.12338e-11  5.04425e-12  1.28937e-09  1.12193e-11  4.06989e-11  1.90563e-11  7.42821e-12  1.49582e-08  3.66056e-10  2.78112e-13  4.7668e-12  6.42211e-11  2.05502e-12  4.157e-12  1.7277e-10  5.82837e-13  
0.844619  3.1841e-07  8.72992e-08  1.54202e-08  4.77418e-11  1.6096e-08  6.1304e-08  1.58367e-08  1.29489e-08  4.95343e-08  5.59343e-09  1.95252e-10  5.63322e-08  8.08773e-11  3.05677e-09  5.11493e-08  9.03708e-13  6.32651e-08  2.09726e-07  2.16534e-08  6.7543e-10  
0.838426  3.8757e-07  1.55032e-07  1.79892e-08  1.48808e-10  6.35645e-08  1.20887e-07  1.68346e-08  1.43174e-08  3.98511e-08  1.4328e-08  9.31228e-09  4.75085e-09  1.1187e-09  1.38179e-08  1.47671e-07  9.46643e-12  7.79078e-08  2.16439e-07  2.88734e-10  3.65821e-08  
0.833609  9.00471e-08  3.74835e-10  1.80404e-08  5.0439e-11  2.42015e-08  5.40448e-09  5.50427e-09  1.73243e-07  1.90493e-08  1.43792e-07  6.83881e-09  1.09625e-10  4.37339e-08  3.99452e-08  5.9348e-09  7.04073e-08  5.58763e-10  3.88727e-09  4.43288e-09  5.69841e-10  
0.829489  1.44409e-09  1.19662e-09  1.71078e-08  9.06956e-10  2.78842e-10  1.06351e-08  3.49794e-09  9.72496e-11  2.18707e-10  1.68574e-10  4.01717e-10  2.49244e-07  1.49209e-09  4.26747e-08  9.18152e-13  1.22647e-08  6.885e-12  2.02253e-08  5.6608e-10  1.47034e-10  
0.825805  2.60207e-10  2.44186e-09  1.76468e-08  1.55873e-09  2.26296e-09  2.29944e-09  2.57095e-09  7.08466e-09  2.88048e-07  2.91467e-08  2.8142e-08  1.91353e-07  9.39538e-11  4.34551e-08  1.95459e-10  2.59368e-09  2.12335e-09  3.42129e-09  2.37381e-08  1.43443e-09  
0.822423  1.83979e-09  4.37831e-08  1.33325e-10  1.81136e-09  3.58746e-08  2.11896e-09  4.37633e-11  9.84331e-12  4.61495e-08  4.92e-10  1.67862e-10  4.29335e-07  8.73472e-09  9.2938e-11  2.11203e-09  1.5977e-08  9.54437e-10  3.83679e-10  1.31272e-07  1.35583e-09  
0.819263  2.17006e-09  1.90604e-08  1.31231e-08  1.1956e-09  2.20001e-08  2.57455e-07  2.67326e-09  2.96678e-07  1.88992e-08  2.14988e-08  3.02953e-08  1.19124e-07  7.81219e-10  2.6411e-08  2.58652e-08  3.37453e-08  6.63155e-09  1.89612e-08  5.24024e-08  3.51023e-10  
0.816273  4.21445e-08  4.50045e-08  4.06398e-08  1.81685e-08  2.56686e-09  1.16414e-09  7.63506e-08  4.58572e-08  1.8721e-09  2.17452e-08  5.79401e-08  1.15844e-08  1.72541e-08  3.20454e-07  6.16799e-10  4.47549e-09  2.61523e-10  4.03193e-09  3.69039e-08  1.10772e-07  
0.813418  1.3858e-07  1.6924e-11  2.68098e-07  1.49948e-08  9.72e-08  2.63473e-07  9.58949e-08  9.82168e-09  2.68681e-07  1.17546e-07  6.23546e-08  8.81903e-08  1.68683e-07  2.14632e-07  1.93239e-07  7.48313e-08  5.34666e-07  1.68458e-08  4.56901e-09  1.04757e-07  
0.810671  4.68404e-08  4.35435e-09  5.36717e-09  1.09088e-08  1.09378e-09  3.36708e-07  3.46013e-08  2.94169e-10  1.37142e-09  1.20455e-08  1.22734e-08  5.68979e-07  6.37349e-09  1.96738e-09  4.26026e-10  2.0706e-09  1.68033e-09  2.60055e-11  9.86214e-11  2.70838e-08  
0.808013  1.44879e-07  2.14206e-08  1.44751e-08  1.37623e-14  4.20391e-11  1.99607e-09  2.54325e-08  6.28887e-11  2.13964e-08  1.58416e-08  1.17431e-10  5.4593e-10  1.89249e-08  2.7551e-08  8.55419e-13  2.95285e-10  2.39269e-09  4.16942e-10  2.13767e-10  1.02924e-08  
0.805429  3.94845e-09  5.94891e-08  1.91215e-08  3.99126e-12  5.27578e-09  7.96668e-09  3.11848e-08  6.57005e-10  2.73632e-09  1.71642e-08  5.52082e-10  8.6169e-07  1.80418e-08  2.20475e-08  3.13268e-09  3.39542e-08  1.62024e-08  2.71751e-09  6.96531e-09  1.38141e-08  
0.802906  4.49714e-09  1.61373e-09  5.17203e-08  2.57804e-08  2.6936e-09  3.78995e-09  3.27165e-09  1.05376e-09  9.44995e-09  1.47263e-08  7.07672e-08  1.0952e-07  1.19379e-07  4.58574e-08  2.49338e-10  1.76057e-08  4.66972e-08  8.89537e-09  2.87422e-08  2.31074e-09  
0.800433  4.37707e-07  2.48677e-08  2.56772e-11  1.16184e-08  3.00112e-07  2.63083e-08  4.01874e-08  1.76467e-09  1.75318e-08  5.96195e-08  6.08103e-08  7.15199e-11  1.48803e-13  7.55941e-08  4.36821e-08  8.99325e-10  1.59516e-10  4.26633e-08  8.26068e-11  1.40115e-07  
0.798003  4.99825e-08  7.65863e-10  4.1297e-08  1.8461e-08  6.22613e-09  5.07211e-07  3.72826e-08  3.95912e-08  2.79934e-07  1.83693e-08  3.89472e-08  9.03966e-07  2.54936e-08  1.14923e-09  7.63069e-08  7.46787e-08  1.00946e-08  1.5171e-07  3.7209e-11  4.12353e-08  
0.795607  2.71864e-10  4.2128e-09  1.17074e-08  9.29427e-09  4.904e-09  1.23186e-10  8.36801e-09  2.45789e-12  1.73919e-08  2.86409e-10  2.36276e-09  8.79734e-08  1.30712e-09  2.68326e-08  7.88371e-11  5.01344e-08  1.94763e-11  2.23831e-09  1.53969e-08  2.31507e-09  
0.793241  4.04074e-11  2.34405e-08  2.86843e-09  6.0046e-10  4.77056e-09  3.3834e-07  1.753e-09  1.36171e-07  1.76584e-11  3.31787e-09  2.56425e-08  5.66065e-10  3.32978e-10  1.41908e-08  8.77474e-08  1.18656e-08  1.52719e-09  4.31112e-09  1.93379e-09  9.11729e-10  
0.790899  1.8601e-08  1.46298e-08  3.38324e-08  1.25657e-09  2.09334e-08  5.85951e-08  8.19245e-09  8.46984e-08  1.65602e-07  1.48615e-07  5.97731e-08  1.78088e-07  4.23615e-07  6.21335e-08  1.52625e-07  1.14187e-07  3.85978e-08  3.02908e-09  7.26534e-11  2.07106e-07  
0.788575  5.70618e-08  1.81356e-07  1.6403e-10  1.90744e-10  7.85921e-10  6.39354e-09  9.50377e-10  5.39329e-09  9.50355e-09  1.93967e-09  8.14784e-10  2.42545e-09  2.80558e-08  2.71262e-08  1.03672e-08  1.27214e-08  4.70279e-09  1.96357e-08  1.18531e-08  8.0049e-10  
0.786266  4.52449e-10  3.67673e-08  1.82999e-08  2.3554e-09  3.09838e-09  5.65125e-09  4.22152e-09  5.85522e-10  7.89059e-09  3.69204e-11  5.25853e-09  1.92727e-08  1.85964e-08  1.81507e-08  2.47647e-10  1.15289e-08  6.49545e-12  3.51909e-09  4.25044e-08  1.31361e-08  
0.783967  1.33885e-07  6.92513e-10  3.64109e-08  1.10927e-08  4.53168e-10  9.71011e-09  1.4465e-08  5.31245e-10  5.79231e-11  1.54993e-08  1.51873e-10  7.15801e-07  2.26578e-08  7.2301e-08  7.7035e-10  5.45246e-10  2.0406e-10  2.04605e-09  1.27441e-09  1.6832e-08  
0.781676  1.34441e-07  4.86506e-09  2.80132e-08  8.87269e-13  2.92026e-10  9.67826e-09  1.97552e-08  2.76946e-10  3.14037e-10  1.63841e-08  1.50521e-10  4.8062e-07  2.16464e-08  7.67028e-08  2.412e-10  8.20154e-10  4.80794e-09  6.85146e-10  1.02536e-09  1.48098e-08  
0.779388  3.48127e-08  7.272e-09  2.48767e-08  1.30233e-08  6.24518e-10  1.27624e-09  9.89581e-09  3.32936e-10  3.99737e-09  8.26722e-09  7.84048e-11  5.03232e-07  1.1905e-08  6.14742e-08  1.02046e-09  1.1272e-09  2.53016e-09  3.33826e-09  7.99431e-10  9.65505e-09  
0.777101  3.05973e-09  1.03265e-08  2.17402e-08  2.60454e-08  9.5701e-10  1.38149e-10  8.48504e-09  1.87188e-10  7.68071e-09  1.5034e-10  6.28871e-12  2.84899e-07  2.16362e-09  4.27497e-08  1.79973e-09  4.70507e-08  2.52382e-10  5.90868e-09  3.7458e-09  2.76698e-09  
0.774811  5.20493e-09  3.04632e-08  1.22498e-09  2.79396e-09  7.57359e-08  2.09375e-08  1.13695e-10  9.2746e-10  4.821e-09  1.24139e-09  3.59491e-10  5.64436e-08  2.69786e-09  3.84224e-10  9.20115e-09  3.34457e-08  6.98455e-09  2.29334e-09  1.14096e-07  7.22242e-09  
0.772517  4.1734e-09  5.31144e-08  4.94481e-09  3.86259e-09  6.34726e-10  7.44398e-11  1.06168e-08  8.20671e-11  1.0445e-08  1.91993e-09  3.58353e-12  5.54819e-08  1.40822e-10  5.50493e-08  6.66683e-10  4.23332e-08  3.42803e-10  3.26958e-09  1.0717e-09  4.55867e-10  
