1  1  0.400057  0.599953  0.3001  0.899802  0.599954  
0.950352  0.948094  0.500039  0.500047  0.500031  0.499972  0.500045  
0.965239  0.89027  0.499992  0.499988  0.500008  0.499965  0.50004  
0.870757  0.950588  0.499988  0.499998  0.499971  0.500031  0.500008  
0.975607  0.820472  0.499959  0.499992  0.500056  0.499993  0.500006  
0.860941  0.903557  0.50002  0.500005  0.500023  0.499984  0.499997  
0.908189  0.831512  0.499979  0.500003  0.500024  0.500003  0.500009  
0.768427  0.956954  0.500001  0.499998  0.499973  0.500043  0.5  
0.982502  0.730231  0.499966  0.500002  0.499989  0.500002  0.500035  
0.831253  0.842551  0.499998  0.500013  0.499991  0.500014  0.500012  
0.901211  0.759579  0.500017  0.50001  0.499979  0.500018  0.500016  
0.730732  0.914991  0.500005  0.500004  0.500047  0.500018  0.499988  
0.935282  0.699024  0.49998  0.500045  0.500023  0.500015  0.50001  
0.751995  0.850017  0.500008  0.499996  0.499998  0.499991  0.500018  
0.836719  0.748399  0.499981  0.499998  0.500009  0.500008  0.500016  
0.63669  0.962105  0.500013  0.499996  0.500032  0.500019  0.499988  
0.987572  0.607733  0.500059  0.500018  0.500005  0.499966  0.500023  
0.781066  0.752569  0.500018  0.500012  0.500019  0.500038  0.50005  
0.880868  0.654218  0.499983  0.499992  0.500018  0.500023  0.500034  
0.659097  0.856102  0.499973  0.499998  0.5  0.500019  0.499979  
0.930143  0.59437  0.500011  0.5  0.500005  0.500018  0.500022  
0.69895  0.774891  0.49998  0.500002  0.499986  0.500028  0.50001  
0.809664  0.656446  0.499957  0.499991  0.500005  0.499999  0.500008  
0.564977  0.920882  0.500017  0.499984  0.500028  0.499994  0.5  
0.954315  0.534551  0.500021  0.500001  0.500002  0.499991  0.499997  
0.703116  0.710967  0.499981  0.499987  0.499981  0.500011  0.500018  
0.824952  0.59431  0.499962  0.500004  0.500006  0.500007  0.500003  
0.561302  0.856652  0.500014  0.500047  0.50002  0.50001  0.500011  
0.884647  0.532614  0.500002  0.499991  0.500008  0.500035  0.499987  
0.612955  0.753232  0.500025  0.50001  0.500026  0.500011  0.500013  
0.743391  0.608439  0.500031  0.499988  0.500011  0.500062  0.500009  
0.460426  0.962805  0.499987  0.500016  0.500041  0.500004  0.500012  
0.991201  0.438166  0.499969  0.500004  0.499984  0.500037  0.50002  
0.703799  0.604782  0.500011  0.499975  0.499987  0.499995  0.500008  
0.845217  0.49324  0.49996  0.499987  0.499982  0.49999  0.499991  
