1.02154  0.0144062  0.0126324  
0.911374  0.0523542  0.0398565  
0.868737  0.108585  0.0353934  
0.828461  0.0430623  0.130218  
0.808227  0.177616  0.0239885  
0.783855  0.0860094  0.14088  
0.759279  0.152732  0.0920487  
0.74528  0.0353092  0.225901  
0.736506  0.268928  0.0181023  
0.704208  0.132958  0.169943  
0.686966  0.221456  0.0973484  
0.678672  0.0627396  0.273283  
0.698044  0.254095  0.0693778  
0.648088  0.114592  0.25103  
0.627124  0.211422  0.164018  
0.638819  0.0264157  0.377216  
0.738501  0.317815  0.0153902  
0.589918  0.195268  0.218306  
0.649146  0.278027  0.134557  
0.569418  0.0982066  0.342811  
0.685089  0.32923  0.0866173  
0.544201  0.159425  0.302192  
0.59096  0.222634  0.212089  
0.531265  0.0472336  0.443419  
0.702632  0.353453  0.0632609  
0.518924  0.187346  0.30813  
0.591404  0.278966  0.211522  
0.486249  0.0821335  0.443672  
0.633266  0.236946  0.155676  
0.461096  0.153937  0.388665  
0.526059  0.211004  0.298631  
0.46354  0.019323  0.564291  
0.738756  0.325128  0.0150616  
0.492803  0.218577  0.343016  
0.586634  0.238364  0.217895  
0.409536  0.140625  0.454103  
0.647615  0.23293  0.136613  
0.429545  0.163559  0.427315  
0.509929  0.206064  0.320146  
0.379863  0.0713594  0.555213  
0.681337  0.328425  0.0916065  
0.423286  0.15862  0.435639  
0.516134  0.220256  0.311886  
0.344793  0.115154  0.540979  
0.576869  0.222561  0.230897  
0.36152  0.133812  0.518017  
0.43698  0.149586  0.417384  
0.322816  0.0346132  0.670114  
0.694957  0.258886  0.073438  
0.38326  0.150884  0.489043  
0.487815  0.184988  0.349647  
0.300808  0.1046  0.598934  
0.562516  0.227101  0.250013  
0.319326  0.111794  0.574267  
0.399605  0.167033  0.467229  
0.26019  0.0582405  0.688972  
0.60294  0.232427  0.196122  
0.311436  0.108826  0.584768  
0.403024  0.142346  0.462681  
0.23925  0.104454  0.68106  
0.467562  0.175926  0.376614  
0.253003  0.102676  0.662713  
0.319772  0.12172  0.573683  
0.213057  0.0145713  0.806993  
0.73288  0.286553  0.0228734  
0.290189  0.112352  0.613108  
0.408195  0.156274  0.455783  
0.210475  0.0937775  0.719438  
0.510785  0.218921  0.318998  
0.225352  0.0966098  0.699582  
0.303572  0.115424  0.595273  
0.165034  0.078557  0.780001  
0.578983  0.214464  0.228063  
0.213689  0.087383  0.715135  
0.302613  0.106397  0.596569  
0.150692  0.0745128  0.799121  
0.375768  0.136475  0.499016  
0.158373  0.0569986  0.788873  
0.212783  0.0733821  0.716329  
0.112446  0.0452264  0.85013  
0.600885  0.252936  0.198884  
0.161702  0.073452  0.784461  
0.243655  0.127153  0.675172  
0.106229  0.0640033  0.858391  
0.319049  0.124772  0.574651  
0.108973  0.0524878  0.85477  
0.151084  0.0639726  0.798654  
0.0713807  0.0372887  0.904865  
0.348207  0.127406  0.535784  
0.0880476  0.0658883  0.882692  
0.127664  0.072194  0.829817  
0.0526972  0.0325927  0.929774  
0.150273  0.0746212  0.799687  
0.0476327  0.031708  0.936522  
0.0606195  0.0911783  0.91922  
0.0256998  0.0120774  0.965858  
0.40489  0.147017  0.460218  
0.0282315  0.0512962  0.962443  
0.0353917  0.0303987  0.952884  
0.0064639  0.0230301  0.991425  
