2.20061  0.200616  
2.20002  0.218056  
2.1999  0.243271  
2.19975  0.266081  
2.19953  0.288891  
2.19924  0.311985  
2.19887  0.335792  
2.19843  0.359883  
2.1979  0.384685  
2.19727  0.409936  
2.19656  0.435482  
2.19574  0.46194  
2.19482  0.488684  
2.19377  0.516331  
2.1926  0.544243  
2.19124  0.573012  
2.18963  0.602236  
2.18768  0.631196  
2.18525  0.66253  
2.1823  0.693443  
2.1784  0.72452  
2.17315  0.756649  
2.16585  0.788466  
2.15597  0.82013  
2.14183  0.851424  
2.12191  0.880516  
2.11332  0.913678  
2.10961  0.950906  
2.10574  0.988073  
2.10158  1.02596  
2.09715  1.06471  
2.09239  1.10436  
2.08732  1.14484  
2.08191  1.18621  
2.0761  1.22848  
2.07001  1.2715  
2.06369  1.3144  
2.05614  1.35864  
2.04714  1.40555  
2.03642  1.45085  
2.02275  1.49461  
2.00312  1.53616  
1.97539  1.57301  
1.95234  1.61066  
1.94153  1.66241  
1.93037  1.71386  
1.91864  1.76616  
1.90628  1.81942  
1.89316  1.87346  
1.87927  1.9283  
1.86471  1.98398  
1.84914  2.03965  
1.83101  2.0966  
1.80936  2.14995  
1.78069  2.19618  
1.74009  2.23038  
1.71263  2.27637  
1.69182  2.33583  
1.67056  2.39597  
1.64824  2.45614  
1.62496  2.51686  
1.60055  2.57763  
1.57501  2.63868  
1.54793  2.69849  
1.51674  2.75336  
1.47659  2.79278  
1.4262  2.80955  
1.39628  2.87113  
1.3646  2.92856  
1.33221  2.98581  
1.29904  3.04325  
1.26507  3.09968  
1.22996  3.1558  
1.19406  3.21077  
1.15731  3.26424  
1.11957  3.31693  
1.08094  3.36773  
1.04172  3.41765  
1.00163  3.46548  
0.960827  3.51182  
0.919654  3.55672  
0.87705  3.59948  
0.836209  3.64277  
0.793756  3.68467  
0.753152  3.73069  
0.711285  3.77348  
0.668793  3.81275  
0.625912  3.84858  
0.582608  3.88107  
0.539293  3.91024  
0.495812  3.93639  
0.452557  3.95931  
0.409255  3.97944  
0.366499  3.99661  
0.323593  4.01136  
0.281948  4.02368  
0.239841  4.03415  
0.199472  4.04572  
0.159405  4.05601  
0.118992  4.06496  
